,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
455,0.6591482162475586,91,4,1,250,250,1000,1,1,15,7006.239,25898.744,18892.505,0.0,25898.744,13524.708,17477.313,71.71269407110621,31002.021,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,36.363727272727274,1,0.7585628326324962,0.002,3,0.11380771362368101,3
458,0.5091133117675781,92,2,1,250,250,1000,1,1,11,7006.239,19404.955,12398.716,0.0,19404.955,12010.482,9647.464,104.79814822812446,21657.946,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,36.76775757575758,1,0.7585628326324962,0.002,3,-0.12871472915598173,3
454,0.9872229099273682,91,3,1,250,250,1000,1,1,21,7006.239,28166.402,21160.163,0.0,28166.402,13592.328,25456.726,63.63323082984157,39049.054,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,36.363727272727274,1,0.7585628326324962,0.002,3,-0.041725714428223995,3
461,0.5641276836395264,93,0,1,250,250,1000,1,1,12,7006.239,21304.978,14298.739,0.0,21304.978,12257.44,18459.072,135.8440683377571,30716.512,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,37.17178787878788,1,0.7585628326324962,0.002,3,-0.16506669174441135,3
457,0.9182078838348389,92,1,1,250,250,1000,1,1,20,7006.239,29472.56,22466.321,0.0,29472.56,13269.949,57916.527,101.74563677669381,71186.476,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,36.76775757575758,1,0.7585628326324962,0.002,3,0.1326406710359017,3
460,0.6921565532684326,92,4,1,250,250,1000,1,1,15,7006.239,25898.744,18892.505,0.0,25898.744,13524.708,17477.313,71.71269407110621,31002.021,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,36.76775757575758,1,0.7585628326324962,0.002,3,0.11380771362368101,3
463,0.508115291595459,93,2,1,250,250,1000,1,1,11,7006.239,19404.955,12398.716,0.0,19404.955,12010.482,9647.464,104.79814822812446,21657.946,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,37.17178787878788,1,0.7585628326324962,0.002,3,-0.12871472915598173,3
459,0.9672186374664307,92,3,1,250,250,1000,1,1,21,7006.239,28166.402,21160.163,0.0,28166.402,13592.328,25456.726,63.63323082984157,39049.054,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,36.76775757575758,1,0.7585628326324962,0.002,3,-0.041725714428223995,3
466,0.5341215133666992,94,0,1,250,250,1000,1,1,12,7006.239,21304.978,14298.739,0.0,21304.978,12257.44,18459.072,135.8440683377571,30716.512,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,37.575818181818185,1,0.7585628326324962,0.002,3,-0.16506669174441135,3
462,0.9052042961120605,93,1,1,250,250,1000,1,1,20,7006.239,29472.56,22466.321,0.0,29472.56,13269.949,57916.527,101.74563677669381,71186.476,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,37.17178787878788,1,0.7585628326324962,0.002,3,0.1326406710359017,3
465,0.7211639881134033,93,4,1,250,250,1000,1,1,15,7006.239,25898.744,18892.505,0.0,25898.744,13524.708,17477.313,71.71269407110621,31002.021,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.17178787878788,1,0.7585628326324962,0.002,3,0.11380771362368101,3
468,0.474107027053833,94,2,1,250,250,1000,1,1,11,7006.239,19404.955,12398.716,0.0,19404.955,12010.482,9647.464,104.79814822812446,21657.946,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,37.575818181818185,1,0.7585628326324962,0.002,3,-0.12871472915598173,3
464,0.9632184505462646,93,3,1,250,250,1000,1,1,21,7006.239,28166.402,21160.163,0.0,28166.402,13592.328,25456.726,63.63323082984157,39049.054,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,37.17178787878788,1,0.7585628326324962,0.002,3,-0.041725714428223995,3
470,0.7061598300933838,94,4,1,250,250,1000,1,1,15,7006.239,25898.744,18892.505,0.0,25898.744,13524.708,17477.313,71.71269407110621,31002.021,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.575818181818185,1,0.7585628326324962,0.002,3,0.11380771362368101,3
467,0.8962013721466064,94,1,1,250,250,1000,1,1,20,7006.239,29743.204,22736.965,0.0,29743.204,13291.314,57907.544,90.7731267528691,71198.858,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,37.575818181818185,1,0.7585628326324962,0.002,3,0.13331984944182146,3
471,0.6811542510986328,95,0,1,250,250,1000,1,1,15,7006.239,25769.158,18762.919,0.0,25769.158,13780.409,24384.688,116.76871991395898,38165.097,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,37.97984848484849,1,0.7585628326324962,0.002,3,-0.08918730383465456,3
473,0.5751314163208008,95,2,1,250,250,1000,1,1,12,7006.239,18580.989,11574.75,0.0,18580.989,10024.807,27747.826,83.95199990272522,37772.633,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,37.97984848484849,1,0.7585628326324962,0.002,3,-0.21421747202420183,3
469,0.9262096881866455,94,3,1,250,250,1000,1,1,20,7006.239,28236.981,21230.742,0.0,28236.981,13633.696,24090.557,64.63323082984158,37724.253,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,37.575818181818185,1,0.7585628326324962,0.002,3,-0.00745040486549517,3
476,0.5301198959350586,96,0,1,250,250,1000,1,1,12,7006.239,21753.12,14746.881,0.0,21753.12,12616.852,18200.064,93.8160722810297,30816.916,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,38.38387878787879,1,0.7585628326324962,0.002,3,-0.0844382690150989,3
474,0.7221634387969971,95,3,1,250,250,1000,1,1,15,7006.239,22608.223,15601.984,0.0,22608.223,12626.491,15234.103,107.8008506401643,27860.594,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,37.97984848484849,1,0.7585628326324962,0.002,3,0.012896257678916815,3
475,0.6761529445648193,95,4,1,250,250,1000,1,1,16,7006.239,24014.518,17008.279,0.0,24014.518,12891.75,16241.396,70.66889044214099,29133.146,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.97984848484849,1,0.7585628326324962,0.002,3,0.20987065693489973,3
472,1.0352332592010498,95,1,1,250,250,1000,1,1,22,7006.239,29396.673,22390.434,0.0,29396.673,13342.284,57441.653,116.71465613276075,70783.937,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,37.97984848484849,1,0.7585628326324962,0.002,3,0.19050742119102654,3
478,0.5801310539245605,96,2,1,250,250,1000,1,1,13,7006.239,20205.855,13199.616,0.0,20205.855,9771.258,30620.461,73.87599974870682,40391.719,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,38.38387878787879,1,0.7585628326324962,0.002,3,-0.14084786489618342,3
481,0.524118185043335,97,0,1,250,250,1000,1,1,12,7006.239,21753.12,14746.881,0.0,21753.12,12616.852,18200.064,93.8160722810297,30816.916,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,38.78790909090909,1,0.7585628326324962,0.002,3,-0.0844382690150989,3
480,0.6951587200164795,96,4,1,250,250,1000,1,1,15,7006.239,22839.27,15833.031,0.0,22839.27,10899.132,37315.952,51.87611174916077,48215.084,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.38387878787879,1,0.7585628326324962,0.002,3,0.26615766378237526,3
483,0.573129415512085,97,2,1,250,250,1000,1,1,13,7006.239,20205.855,13199.616,0.0,20205.855,9771.258,30620.461,73.87599974870682,40391.719,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,38.78790909090909,1,0.7585628326324962,0.002,3,-0.14084786489618342,3
477,0.9602181911468506,96,1,1,250,250,1000,1,1,21,7006.239,29234.486,22228.247,0.0,29234.486,12536.663,60436.036,59.836191348420755,72972.699,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,38.38387878787879,1,0.7585628326324962,0.002,3,0.2363533567575573,3
479,0.8681967258453369,96,3,1,250,250,1000,1,1,19,7006.239,25818.678,18812.439,0.0,25818.678,11578.762,19317.635,89.69846710818776,30896.397,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,38.38387878787879,1,0.7585628326324962,0.002,3,-0.01955598522467436,3
486,0.5431230068206787,98,0,1,250,250,1000,1,1,12,7006.239,21753.12,14746.881,0.0,21753.12,12616.852,18200.064,93.8160722810297,30816.916,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,39.19193939393939,1,0.7585628326324962,0.002,3,-0.0844382690150989,3
484,0.8731975555419922,97,3,1,250,250,1000,1,1,19,7006.239,25818.678,18812.439,0.0,25818.678,11578.762,19317.635,89.69846710818776,30896.397,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,38.78790909090909,1,0.7585628326324962,0.002,3,-0.01955598522467436,3
485,0.6801538467407227,97,4,1,250,250,1000,1,1,15,7006.239,22839.27,15833.031,0.0,22839.27,10899.132,37315.952,51.87611174916077,48215.084,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.78790909090909,1,0.7585628326324962,0.002,3,0.26615766378237526,3
482,0.9552161693572998,97,1,1,250,250,1000,1,1,21,7006.239,29234.486,22228.247,0.0,29234.486,12536.663,60436.036,59.836191348420755,72972.699,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,38.78790909090909,1,0.7585628326324962,0.002,3,0.2363533567575573,3
488,0.5901329517364502,98,2,1,250,250,1000,1,1,13,7006.239,20205.855,13199.616,0.0,20205.855,9771.258,30620.461,73.87599974870682,40391.719,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,39.19193939393939,1,0.7585628326324962,0.002,3,-0.14084786489618342,3
491,0.5516300201416016,99,0,1,250,250,1000,1,1,12,7006.239,21753.12,14746.881,0.0,21753.12,12616.852,18200.064,93.8160722810297,30816.916,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,39.595969696969696,1,0.7585628326324962,0.002,3,-0.0844382690150989,3
490,0.6926624774932861,98,4,1,250,250,1000,1,1,15,7006.239,22839.27,15833.031,0.0,22839.27,10899.132,37315.952,51.87611174916077,48215.084,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,39.19193939393939,1,0.7585628326324962,0.002,3,0.26615766378237526,3
487,0.9487199783325195,98,1,1,250,250,1000,1,1,21,7006.239,29234.486,22228.247,0.0,29234.486,12536.663,60436.036,59.836191348420755,72972.699,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,39.19193939393939,1,0.7585628326324962,0.002,3,0.2363533567575573,3
489,0.8677017688751221,98,3,1,250,250,1000,1,1,19,7006.239,23836.292,16830.053,0.0,23836.292,11337.347,17602.779,88.77283881864857,28940.126,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,39.19193939393939,1,0.7585628326324962,0.002,3,-0.02311198972334554,3
493,0.6006412506103516,99,2,1,250,250,1000,1,1,13,7006.239,20205.855,13199.616,0.0,20205.855,9771.258,30620.461,73.87599974870682,40391.719,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,39.595969696969696,1,0.7585628326324962,0.002,3,-0.14084786489618342,3
495,0.6816592216491699,99,4,1,250,250,1000,1,1,15,7006.239,22839.27,15833.031,0.0,22839.27,10899.132,37315.952,51.87611174916077,48215.084,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,39.595969696969696,1,0.7585628326324962,0.002,3,0.26615766378237526,3
496,0.5251188278198242,100,0,1,250,250,1000,1,1,12,7006.239,22043.613,15037.374,0.0,22043.613,11440.287,28241.033,47.85599970817566,39681.32,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,40.0,1,0.7585628326324962,0.002,3,-0.1780918901293132,3
494,0.8466968536376953,99,3,1,250,250,1000,1,1,19,7006.239,23836.292,16830.053,0.0,23836.292,11337.347,17602.779,88.77283881864857,28940.126,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,39.595969696969696,1,0.7585628326324962,0.002,3,-0.02311198972334554,3
492,0.9617214202880859,99,1,1,250,250,1000,1,1,21,7006.239,29234.486,22228.247,0.0,29234.486,12536.663,60436.036,59.836191348420755,72972.699,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,39.595969696969696,1,0.7585628326324962,0.002,3,0.2363533567575573,3
498,0.6461470127105713,100,2,1,250,250,1000,1,1,16,7006.239,23194.918,16188.679,0.0,23194.918,12033.393,21002.167,91.48781669378008,33035.56,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,40.0,1,0.7585628326324962,0.002,3,-0.12370661707450138,3
500,0.568129301071167,100,4,1,250,250,1000,1,1,15,7006.239,21891.392,14885.153,0.0,21891.392,12276.66,17238.196,63.69768765480894,29514.856,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,1,0.7585628326324962,0.002,3,0.17432083696398323,3
497,0.8842003345489502,100,1,1,250,250,1000,1,1,22,7006.239,29933.541,22927.302,0.0,29933.541,13226.293,63687.318,64.84031890955507,76913.611,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,40.0,1,0.7585628326324962,0.002,3,0.2663958026572251,3
499,0.7741739749908447,100,3,1,250,250,1000,1,1,20,7006.239,28140.149,21133.91,0.0,28140.149,14504.858,22586.928,75.60566671199098,37091.786,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,40.0,1,0.7585628326324962,0.002,3,0.02053869899863224,3
