,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (plus before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
1364,0.12002730369567871,152,5,0.1,120,200,1000,1,1,8,1664.251,395.0,-1269.251,0.0,395.0,240.0,0.0,0.0,240.0,0.6931471805599453%,47.5%,0%,0.0%,100.0%,0.6931471805599453%,47.5%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.00546907106694021,0.002,3,-0.0019999999999999996
1365,0.1400315761566162,152,6,0.1,120,200,1000,1,1,8,1664.251,423.2,-1241.051,0.0,423.2,240.0,0.0,0.0,240.0,0.6931471805599453%,46.667%,0%,0.0%,100.0%,0.6931471805599453%,36.667%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.00546907106694021,0.002,3,0.0031666666666666675
1368,0.08601951599121094,152,9,0.1,120,200,1000,1,1,5,1664.251,278.8,-1385.451,0.0,278.8,120.0,0.0,0.0,120.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,53.333%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.00546907106694021,0.002,3,0.003
1367,0.12102770805358887,152,8,0.1,120,200,1000,1,1,7,1664.251,419.6,-1244.651,0.0,419.6,200.0,0.0,0.0,200.0,0.6931471805599453%,50.833%,0%,0.0%,100.0%,0.6931471805599453%,45.833%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.00546907106694021,0.002,3,0.0017999999999999995
1366,0.19204425811767578,152,7,0.1,120,200,1000,1,1,11,1664.251,583.4,-1080.851,0.0,583.4,360.0,0.0,0.0,360.0,0.6931471805599453%,42.5%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.00546907106694021,0.002,3,-0.0017777777777777774
1371,0.11502552032470703,153,3,0.1,121,200,1000,1,1,7,1691.137,413.2,-1277.937,0.0,413.2,200.0,0.0,0.0,200.0,0.6931471805599453%,44.628%,0%,0.0%,100.0%,0.6931471805599453%,55.372%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,0.0009999999999999994
1370,0.14203190803527832,153,2,0.1,121,200,1000,1,1,9,1691.137,465.6,-1225.537,0.0,465.6,280.0,0.0,0.0,280.0,0.6931471805599453%,50.413%,0%,0.0%,100.0%,0.6931471805599453%,51.24%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,-0.004142857142857142
1373,0.11102604866027832,153,5,0.1,121,200,1000,1,1,7,1691.137,385.2,-1305.937,0.0,385.2,200.0,0.0,0.0,200.0,0.6931471805599453%,47.107%,0%,0.0%,100.0%,0.6931471805599453%,39.669%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,-0.003999999999999999
1369,0.1560347080230713,153,1,0.1,121,200,1000,1,1,9,1691.137,442.6,-1248.537,0.0,442.6,280.0,0.0,0.0,280.0,0.6931471805599453%,43.802%,0%,0.0%,100.0%,0.6931471805599453%,51.24%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,-0.0005714285714285715
1375,0.13303089141845703,153,7,0.1,121,200,1000,1,1,8,1691.137,414.8,-1276.337,0.0,414.8,240.0,0.0,0.0,240.0,0.6931471805599453%,52.066%,0%,0.0%,100.0%,0.6931471805599453%,50.413%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,0.0005000000000000001
1376,0.12402844429016113,153,8,0.1,121,200,1000,1,1,8,1691.137,431.4,-1259.737,0.0,431.4,240.0,0.0,0.0,240.0,0.6931471805599453%,47.107%,0%,0.0%,100.0%,0.6931471805599453%,47.934%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,0.0023333333333333327
1374,0.16803908348083496,153,6,0.1,121,200,1000,1,1,10,1691.137,545.2,-1145.937,0.0,545.2,320.0,0.0,0.0,320.0,0.6931471805599453%,53.719%,0%,0.0%,100.0%,0.6931471805599453%,57.851%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,0.005375
1377,0.11902689933776855,153,9,0.1,121,200,1000,1,1,7,1691.137,412.0,-1279.137,0.0,412.0,200.0,0.0,0.0,200.0,0.6931471805599453%,55.372%,0%,0.0%,100.0%,0.6931471805599453%,51.24%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,0.0007999999999999994
1372,0.23905372619628906,153,4,0.1,121,200,1000,1,1,15,1691.137,699.8,-991.337,0.0,699.8,520.0,0.0,0.0,520.0,0.6931471805599453%,54.545%,0%,0.0%,100.0%,0.6931471805599453%,54.545%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005446582129985348,0.002,3,0.001153846153846154
1380,0.11602592468261719,154,3,0.1,122,200,1000,1,1,7,1718.304,376.4,-1341.904,0.0,376.4,200.0,0.0,0.0,200.0,0.6931471805599453%,49.18%,0%,0.0%,100.0%,0.6931471805599453%,45.902%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.0027999999999999995
1381,0.12302780151367188,154,4,0.1,122,200,1000,1,1,7,1718.304,397.2,-1321.104,0.0,397.2,200.0,0.0,0.0,200.0,0.6931471805599453%,40.164%,0%,0.0%,100.0%,0.6931471805599453%,51.639%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.0028
1383,0.1180274486541748,154,6,0.1,122,200,1000,1,1,7,1718.304,434.2,-1284.104,0.0,434.2,200.0,0.0,0.0,200.0,0.6931471805599453%,45.082%,0%,0.0%,100.0%,0.6931471805599453%,56.557%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.0025999999999999994
1378,0.21104860305786133,154,1,0.1,122,200,1000,1,1,13,1718.304,557.6,-1160.704,0.0,557.6,440.0,0.0,0.0,440.0,0.6931471805599453%,47.541%,0%,0.0%,100.0%,0.6931471805599453%,55.738%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.001272727272727273
1382,0.13503098487854004,154,5,0.1,122,200,1000,1,1,8,1718.304,441.2,-1277.104,0.0,441.2,240.0,0.0,0.0,240.0,0.6931471805599453%,57.377%,0%,0.0%,100.0%,0.6931471805599453%,51.639%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.003833333333333333
1379,0.21004700660705566,154,2,0.1,122,200,1000,1,1,13,1718.304,560.2,-1158.104,0.0,560.2,440.0,0.0,0.0,440.0,0.6931471805599453%,44.262%,0%,0.0%,100.0%,0.6931471805599453%,48.361%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.003454545454545455
1385,0.14603352546691895,154,8,0.1,122,200,1000,1,1,9,1718.304,462.0,-1256.304,0.0,462.0,280.0,0.0,0.0,280.0,0.6931471805599453%,55.738%,0%,0.0%,100.0%,0.6931471805599453%,41.803%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.0025714285714285726
1386,0.14603352546691895,154,9,0.1,122,200,1000,1,1,9,1718.304,452.0,-1266.304,0.0,452.0,280.0,0.0,0.0,280.0,0.6931471805599453%,50.82%,0%,0.0%,100.0%,0.6931471805599453%,48.361%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.002142857142857143
1384,0.1690373420715332,154,7,0.1,122,200,1000,1,1,10,1718.304,510.2,-1208.104,0.0,510.2,320.0,0.0,0.0,320.0,0.6931471805599453%,48.361%,0%,0.0%,100.0%,0.6931471805599453%,54.098%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.0017499999999999998
1389,0.1160268783569336,155,3,0.1,122,200,1000,1,1,7,1718.304,376.4,-1341.904,0.0,376.4,200.0,0.0,0.0,200.0,0.6931471805599453%,49.18%,0%,0.0%,100.0%,0.6931471805599453%,45.902%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.0027999999999999995
1390,0.10902547836303711,155,4,0.1,122,200,1000,1,1,7,1718.304,397.2,-1321.104,0.0,397.2,200.0,0.0,0.0,200.0,0.6931471805599453%,40.164%,0%,0.0%,100.0%,0.6931471805599453%,51.639%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.0028
1392,0.11902666091918945,155,6,0.1,122,200,1000,1,1,7,1718.304,434.2,-1284.104,0.0,434.2,200.0,0.0,0.0,200.0,0.6931471805599453%,45.082%,0%,0.0%,100.0%,0.6931471805599453%,56.557%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.0025999999999999994
1391,0.1360306739807129,155,5,0.1,122,200,1000,1,1,8,1718.304,441.2,-1277.104,0.0,441.2,240.0,0.0,0.0,240.0,0.6931471805599453%,57.377%,0%,0.0%,100.0%,0.6931471805599453%,51.639%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.003833333333333333
1387,0.22004961967468262,155,1,0.1,122,200,1000,1,1,13,1718.304,557.6,-1160.704,0.0,557.6,440.0,0.0,0.0,440.0,0.6931471805599453%,47.541%,0%,0.0%,100.0%,0.6931471805599453%,55.738%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.001272727272727273
1388,0.23305273056030273,155,2,0.1,122,200,1000,1,1,13,1718.304,560.2,-1158.104,0.0,560.2,440.0,0.0,0.0,440.0,0.6931471805599453%,44.262%,0%,0.0%,100.0%,0.6931471805599453%,48.361%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.003454545454545455
1394,0.15103459358215332,155,8,0.1,122,200,1000,1,1,9,1718.304,462.0,-1256.304,0.0,462.0,280.0,0.0,0.0,280.0,0.6931471805599453%,55.738%,0%,0.0%,100.0%,0.6931471805599453%,41.803%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.0025714285714285726
1393,0.16903901100158691,155,7,0.1,122,200,1000,1,1,10,1718.304,510.2,-1208.104,0.0,510.2,320.0,0.0,0.0,320.0,0.6931471805599453%,48.361%,0%,0.0%,100.0%,0.6931471805599453%,54.098%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,0.0017499999999999998
1395,0.15703606605529785,155,9,0.1,122,200,1000,1,1,9,1718.304,452.0,-1266.304,0.0,452.0,280.0,0.0,0.0,280.0,0.6931471805599453%,50.82%,0%,0.0%,100.0%,0.6931471805599453%,48.361%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005424367281847624,0.002,3,-0.002142857142857143
1396,0.11602449417114258,156,1,0.1,123,200,1000,1,1,7,1745.753,365.8,-1379.953,0.0,365.8,200.0,0.0,0.0,200.0,0.6931471805599453%,50.407%,0%,0.0%,100.0%,0.6931471805599453%,47.967%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,-0.0062
1397,0.12102699279785156,156,2,0.1,123,200,1000,1,1,7,1745.753,403.6,-1342.153,0.0,403.6,200.0,0.0,0.0,200.0,0.6931471805599453%,52.033%,0%,0.0%,100.0%,0.6931471805599453%,44.715%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,-0.0010000000000000005
1399,0.1290302276611328,156,4,0.1,123,200,1000,1,1,8,1745.753,458.6,-1287.153,0.0,458.6,240.0,0.0,0.0,240.0,0.6931471805599453%,52.846%,0%,0.0%,100.0%,0.6931471805599453%,45.528%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,0.003833333333333333
1400,0.12802863121032715,156,5,0.1,123,200,1000,1,1,7,1745.753,431.8,-1313.953,0.0,431.8,200.0,0.0,0.0,200.0,0.6931471805599453%,52.033%,0%,0.0%,100.0%,0.6931471805599453%,48.78%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,-0.008400000000000001
1398,0.16403698921203613,156,3,0.1,123,200,1000,1,1,10,1745.753,543.6,-1202.153,0.0,543.6,320.0,0.0,0.0,320.0,0.6931471805599453%,56.911%,0%,0.0%,100.0%,0.6931471805599453%,47.154%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,0.001875
1401,0.1270291805267334,156,6,0.1,123,200,1000,1,1,7,1745.753,404.2,-1341.553,0.0,404.2,200.0,0.0,0.0,200.0,0.6931471805599453%,50.407%,0%,0.0%,100.0%,0.6931471805599453%,55.285%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,-0.003999999999999999
1403,0.10502362251281738,156,8,0.1,123,200,1000,1,1,6,1745.753,384.6,-1361.153,0.0,384.6,160.0,0.0,0.0,160.0,0.6931471805599453%,58.537%,0%,0.0%,100.0%,0.6931471805599453%,50.407%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,0.002749999999999999
1405,0.10502362251281738,157,1,0.1,124,200,1000,1,1,6,1773.489,348.0,-1425.489,0.0,348.0,160.0,0.0,0.0,160.0,0.6931471805599453%,57.258%,0%,0.0%,100.0%,0.6931471805599453%,47.581%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,-0.0007500000000000001
1404,0.1360321044921875,156,9,0.1,123,200,1000,1,1,8,1745.753,434.4,-1311.353,0.0,434.4,240.0,0.0,0.0,240.0,0.6931471805599453%,58.537%,0%,0.0%,100.0%,0.6931471805599453%,48.78%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,0.0003333333333333337
1402,0.16803860664367676,156,7,0.1,123,200,1000,1,1,10,1745.753,549.0,-1196.753,0.0,549.0,320.0,0.0,0.0,320.0,0.6931471805599453%,48.78%,0%,0.0%,100.0%,0.6931471805599453%,47.967%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005402421014778075,0.002,3,-0.005125000000000001
1406,0.14203214645385742,157,2,0.1,124,200,1000,1,1,9,1773.489,490.8,-1282.689,0.0,490.8,280.0,0.0,0.0,280.0,0.6931471805599453%,56.452%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,-0.0028571428571428576
1408,0.11902642250061035,157,4,0.1,124,200,1000,1,1,7,1773.489,351.2,-1422.289,0.0,351.2,200.0,0.0,0.0,200.0,0.6931471805599453%,54.032%,0%,0.0%,100.0%,0.6931471805599453%,40.323%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,0.0011999999999999997
1409,0.13402962684631348,157,5,0.1,124,200,1000,1,1,8,1773.489,438.4,-1335.089,0.0,438.4,240.0,0.0,0.0,240.0,0.6931471805599453%,46.774%,0%,0.0%,100.0%,0.6931471805599453%,46.774%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,-0.0021666666666666666
1410,0.14303159713745117,157,6,0.1,124,200,1000,1,1,8,1773.489,431.8,-1341.689,0.0,431.8,240.0,0.0,0.0,240.0,0.6931471805599453%,56.452%,0%,0.0%,100.0%,0.6931471805599453%,51.613%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,-0.0033333333333333335
1407,0.17303943634033203,157,3,0.1,124,200,1000,1,1,10,1773.489,511.8,-1261.689,0.0,511.8,320.0,0.0,0.0,320.0,0.6931471805599453%,41.129%,0%,0.0%,100.0%,0.6931471805599453%,48.387%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,-0.00024999999999999995
1414,0.09102010726928711,158,1,0.1,125,200,1000,1,1,5,1801.512,319.0,-1482.512,0.0,319.0,120.0,0.0,0.0,120.0,0.6931471805599454%,40.0%,0%,0.0%,100.0%,0.6931471805599454%,41.6%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,0.007666666666666666
1412,0.1340317726135254,157,8,0.1,124,200,1000,1,1,8,1773.489,438.4,-1335.089,0.0,438.4,240.0,0.0,0.0,240.0,0.6931471805599453%,54.839%,0%,0.0%,100.0%,0.6931471805599453%,56.452%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,-0.0031666666666666666
1411,0.15003442764282227,157,7,0.1,124,200,1000,1,1,9,1773.489,437.2,-1336.289,0.0,437.2,280.0,0.0,0.0,280.0,0.6931471805599453%,49.194%,0%,0.0%,100.0%,0.6931471805599453%,54.032%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,-0.000857142857142857
1413,0.1180272102355957,157,9,0.1,124,200,1000,1,1,7,1773.489,405.0,-1368.489,0.0,405.0,200.0,0.0,0.0,200.0,0.6931471805599453%,39.516%,0%,0.0%,100.0%,0.6931471805599453%,52.419%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005380737974387782,0.002,3,0.0028
1417,0.12302827835083008,158,4,0.1,125,200,1000,1,1,7,1801.512,413.0,-1388.512,0.0,413.0,200.0,0.0,0.0,200.0,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,59.2%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,-8.881784197001253e-19
1416,0.16203665733337402,158,3,0.1,125,200,1000,1,1,9,1801.512,530.2,-1271.312,0.0,530.2,280.0,0.0,0.0,280.0,0.6931471805599454%,58.4%,0%,0.0%,100.0%,0.6931471805599454%,56.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,-0.00014285714285714298
1415,0.19304227828979492,158,2,0.1,125,200,1000,1,1,11,1801.512,540.4,-1261.112,0.0,540.4,360.0,0.0,0.0,360.0,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,56.8%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,-0.002111111111111111
1418,0.1540367603302002,158,5,0.1,125,200,1000,1,1,9,1801.512,515.8,-1285.712,0.0,515.8,280.0,0.0,0.0,280.0,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,0.002142857142857143
1421,0.12202858924865723,158,8,0.1,125,200,1000,1,1,7,1801.512,389.0,-1412.512,0.0,389.0,200.0,0.0,0.0,200.0,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,56.8%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,0.0058000000000000005
1420,0.13703131675720215,158,7,0.1,125,200,1000,1,1,8,1801.512,408.2,-1393.312,0.0,408.2,240.0,0.0,0.0,240.0,0.6931471805599454%,40.0%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,0.0016666666666666668
1419,0.16603755950927734,158,6,0.1,125,200,1000,1,1,9,1801.512,517.6,-1283.912,0.0,517.6,280.0,0.0,0.0,280.0,0.6931471805599454%,53.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,0.004428571428571429
1423,0.13502979278564453,159,1,0.1,126,200,1000,1,1,9,1829.828,456.8,-1373.028,0.0,456.8,280.0,0.0,0.0,280.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,42.063%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,-0.005714285714285714
1425,0.1309490203857422,159,3,0.1,126,200,1000,1,1,8,1829.828,431.6,-1398.228,0.0,431.6,240.0,0.0,0.0,240.0,0.6931471805599454%,48.413%,0%,0.0%,100.0%,0.6931471805599454%,44.444%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.0009999999999999994
1427,0.11502623558044434,159,5,0.1,126,200,1000,1,1,6,1829.828,350.6,-1479.228,0.0,350.6,160.0,0.0,0.0,160.0,0.6931471805599454%,50.794%,0%,0.0%,100.0%,0.6931471805599454%,43.651%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.0002500000000000013
1422,0.24205493927001953,158,9,0.1,125,200,1000,1,1,14,1801.512,657.2,-1144.312,0.0,657.2,480.0,0.0,0.0,480.0,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,46.4%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005359312954212115,0.002,3,-0.0018333333333333335
1426,0.1690382957458496,159,4,0.1,126,200,1000,1,1,10,1829.828,502.4,-1327.428,0.0,502.4,320.0,0.0,0.0,320.0,0.6931471805599454%,54.762%,0%,0.0%,100.0%,0.6931471805599454%,46.825%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,-0.00012500000000000003
1428,0.14603209495544434,159,6,0.1,126,200,1000,1,1,9,1829.828,502.6,-1327.228,0.0,502.6,280.0,0.0,0.0,280.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,46.825%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.004
1424,0.19704437255859375,159,2,0.1,126,200,1000,1,1,12,1829.828,575.2,-1254.628,0.0,575.2,400.0,0.0,0.0,400.0,0.6931471805599454%,54.762%,0%,0.0%,100.0%,0.6931471805599454%,46.825%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.001100000000000001
1430,0.1580357551574707,159,8,0.1,126,200,1000,1,1,9,1829.828,521.0,-1308.828,0.0,521.0,280.0,0.0,0.0,280.0,0.6931471805599454%,52.381%,0%,0.0%,100.0%,0.6931471805599454%,52.381%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.00014285714285714314
1429,0.17703938484191895,159,7,0.1,126,200,1000,1,1,10,1829.828,578.4,-1251.428,0.0,578.4,320.0,0.0,0.0,320.0,0.6931471805599454%,43.651%,0%,0.0%,100.0%,0.6931471805599454%,53.175%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,-0.0007500000000000001
1431,0.18804216384887695,159,9,0.1,126,200,1000,1,1,11,1829.828,570.6,-1259.228,0.0,570.6,360.0,0.0,0.0,360.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,57.143%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.003111111111111111
1432,0.16203665733337402,160,1,0.1,126,200,1000,1,1,9,1829.828,456.8,-1373.028,0.0,456.8,280.0,0.0,0.0,280.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,42.063%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,-0.005714285714285714
1434,0.14303207397460938,160,3,0.1,126,200,1000,1,1,8,1829.828,431.6,-1398.228,0.0,431.6,240.0,0.0,0.0,240.0,0.6931471805599454%,48.413%,0%,0.0%,100.0%,0.6931471805599454%,44.444%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.0009999999999999994
1436,0.11502552032470703,160,5,0.1,126,200,1000,1,1,6,1829.828,350.6,-1479.228,0.0,350.6,160.0,0.0,0.0,160.0,0.6931471805599454%,50.794%,0%,0.0%,100.0%,0.6931471805599454%,43.651%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.0002500000000000013
1435,0.17904019355773926,160,4,0.1,126,200,1000,1,1,10,1829.828,502.4,-1327.428,0.0,502.4,320.0,0.0,0.0,320.0,0.6931471805599454%,54.762%,0%,0.0%,100.0%,0.6931471805599454%,46.825%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,-0.00012500000000000003
1437,0.1670377254486084,160,6,0.1,126,200,1000,1,1,9,1829.828,502.6,-1327.228,0.0,502.6,280.0,0.0,0.0,280.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,46.825%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.004
1433,0.23205137252807617,160,2,0.1,126,200,1000,1,1,12,1829.828,575.2,-1254.628,0.0,575.2,400.0,0.0,0.0,400.0,0.6931471805599454%,54.762%,0%,0.0%,100.0%,0.6931471805599454%,46.825%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.001100000000000001
1439,0.16103553771972656,160,8,0.1,126,200,1000,1,1,9,1829.828,521.0,-1308.828,0.0,521.0,280.0,0.0,0.0,280.0,0.6931471805599454%,52.381%,0%,0.0%,100.0%,0.6931471805599454%,52.381%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.00014285714285714314
1438,0.19504380226135254,160,7,0.1,126,200,1000,1,1,10,1829.828,578.4,-1251.428,0.0,578.4,320.0,0.0,0.0,320.0,0.6931471805599454%,43.651%,0%,0.0%,100.0%,0.6931471805599454%,53.175%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,-0.0007500000000000001
1440,0.2090470790863037,160,9,0.1,126,200,1000,1,1,11,1829.828,570.6,-1259.228,0.0,570.6,360.0,0.0,0.0,360.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,57.143%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0053381408905082105,0.002,3,0.003111111111111111
1441,0.1560351848602295,161,1,0.1,127,200,1000,1,1,8,1858.437,443.0,-1415.437,0.0,443.0,240.0,0.0,0.0,240.0,0.6931471805599454%,45.669%,0%,0.0%,100.0%,0.6931471805599454%,58.268%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005317216857273877,0.002,3,0.002833333333333333
1443,0.19204306602478027,161,3,0.1,127,200,1000,1,1,10,1858.437,464.4,-1394.037,0.0,464.4,320.0,0.0,0.0,320.0,0.6931471805599454%,50.394%,0%,0.0%,100.0%,0.6931471805599454%,46.457%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005317216857273877,0.002,3,-0.003875
1444,0.15303397178649902,161,4,0.1,127,200,1000,1,1,8,1858.437,438.0,-1420.437,0.0,438.0,240.0,0.0,0.0,240.0,0.6931471805599454%,55.118%,0%,0.0%,100.0%,0.6931471805599454%,43.307%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005317216857273877,0.002,3,0.00016666666666666625
1442,0.2180490493774414,161,2,0.1,127,200,1000,1,1,11,1858.437,486.8,-1371.637,0.0,486.8,360.0,0.0,0.0,360.0,0.6931471805599454%,48.031%,0%,0.0%,100.0%,0.6931471805599454%,50.394%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.005317216857273877,0.002,3,0.002444444444444444
