,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
3129,0.20204544067382812,16,144,0.5,100,100,5000,1,1,12,1772.454,2158.0,385.546,0.0,2158.0,179.5,341.3,520.8,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,62.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.20652173913043478
3132,0.19404387474060059,16,147,0.5,100,100,5000,1,1,12,1772.454,1878.0,105.546,0.0,1878.0,160.5,308.9,469.4,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,40.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.19
3131,0.22205090522766113,16,146,0.5,100,100,5000,1,1,14,1772.454,2369.0,596.546,0.0,2369.0,187.5,412.4,599.9,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.66
3127,0.28627824783325195,16,142,0.5,100,100,5000,1,1,19,1772.454,2929.0,1156.546,0.0,2929.0,245.0,326.3,571.3,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.59
3128,0.27906227111816406,16,143,0.5,100,100,5000,1,1,19,1772.454,2861.0,1088.546,0.0,2861.0,214.0,642.5,856.5,0.6931471805599453%,38.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.41
3130,0.263059139251709,16,145,0.5,100,100,5000,1,1,17,1772.454,2946.0,1173.546,0.0,2946.0,225.5,600.1,825.6,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.07526881720430108
3126,0.3883020877838135,16,141,0.5,100,100,5000,1,1,27,1772.454,3951.0,2178.546,0.0,3951.0,272.0,1161.5,1433.5,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,39.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.18
3133,0.17103815078735352,16,148,0.5,100,100,5000,1,1,10,1772.454,1902.0,129.546,0.0,1902.0,174.5,266.1,440.6,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-1.2872340425531914
3136,0.2090468406677246,16,151,0.5,100,100,5000,1,1,13,1772.454,2153.0,380.546,0.0,2153.0,175.5,364.7,540.2,0.6931471805599453%,61.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.26
3138,0.20404744148254395,16,153,0.5,100,100,5000,1,1,13,1772.454,2111.0,338.546,0.0,2111.0,180.0,372.2,552.2,0.6931471805599453%,64.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.9
3134,0.3540797233581543,16,149,0.5,100,100,5000,1,1,23,1772.454,3395.0,1622.546,0.0,3395.0,237.0,851.7,1088.7,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.32
3139,0.22805094718933105,16,154,0.5,100,100,5000,1,1,14,1772.454,2329.0,556.546,0.0,2329.0,192.5,429.5,622.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.8064516129032258
3137,0.26405882835388184,16,152,0.5,100,100,5000,1,1,17,1772.454,2898.0,1125.546,0.0,2898.0,216.5,572.9,789.4,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.54
3135,0.3050689697265625,16,150,0.5,100,100,5000,1,1,20,1772.454,3119.0,1346.546,0.0,3119.0,253.0,575.6,828.6,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.455
3142,0.25705790519714355,16,157,0.5,100,100,5000,1,1,15,1772.454,2408.0,635.546,0.0,2408.0,196.5,467.4,663.9,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.12
3141,0.35307860374450684,16,156,0.5,100,100,5000,1,1,22,1772.454,3188.0,1415.546,0.0,3188.0,219.5,776.7,996.2,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.4431818181818182
3143,0.19604182243347168,16,158,0.5,100,100,5000,1,1,11,1772.454,1879.0,106.546,0.0,1879.0,161.5,288.7,450.2,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.3176470588235294
3140,0.3740847110748291,16,155,0.5,100,100,5000,1,1,22,1772.454,3155.0,1382.546,0.0,3155.0,230.5,813.4,1043.9,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.31868131868131866
3145,0.20604753494262695,16,160,0.5,100,100,5000,1,1,11,1772.454,2155.0,382.546,0.0,2155.0,189.0,303.9,492.9,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.47
3147,0.17904019355773926,16,162,0.5,100,100,5000,1,1,10,1772.454,2048.0,275.546,0.0,2048.0,178.0,266.0,444.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.05
3148,0.17704010009765625,16,163,0.5,100,100,5000,1,1,10,1772.454,1796.0,23.546,0.0,1796.0,159.0,246.0,405.0,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.06818181818181818
3149,0.14803361892700195,16,164,0.5,100,100,5000,1,1,8,1772.454,1783.0,10.546,0.0,1783.0,170.0,202.6,372.6,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,41.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.3225806451612903
3144,0.2780630588531494,16,159,0.5,100,100,5000,1,1,15,1772.454,2751.0,978.546,0.0,2751.0,244.5,385.5,630.0,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.375
3146,0.265059232711792,16,161,0.5,100,100,5000,1,1,15,1772.454,2566.0,793.546,0.0,2566.0,205.0,483.0,688.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.06451612903225806
3150,0.2090463638305664,16,165,0.5,100,100,5000,1,1,13,1772.454,2036.0,263.546,0.0,2036.0,171.0,365.5,536.5,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.5869565217391305
3152,0.23105239868164062,16,167,0.5,100,100,5000,1,1,15,1772.454,2502.0,729.546,0.0,2502.0,201.5,483.3,684.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.19
3151,0.28806447982788086,16,166,0.5,100,100,5000,1,1,19,1772.454,3011.0,1238.546,0.0,3011.0,251.0,337.3,588.3,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.0898876404494382
3158,0.17103838920593262,16,173,0.5,100,100,5000,1,1,9,1772.454,1847.0,74.546,0.0,1847.0,165.5,223.0,388.5,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.12087912087912088
3155,0.24105429649353027,16,170,0.5,100,100,5000,1,1,15,1772.454,2328.0,555.546,0.0,2328.0,190.0,447.7,637.7,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.81
3156,0.2250499725341797,16,171,0.5,100,100,5000,1,1,14,1772.454,2587.0,814.546,0.0,2587.0,220.0,374.0,594.0,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.45
3154,0.27106142044067383,16,169,0.5,100,100,5000,1,1,18,1772.454,2569.0,796.546,0.0,2569.0,186.0,542.1,728.1,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,1.2857142857142858
3159,0.14803314208984375,16,174,0.5,100,100,5000,1,1,9,1772.454,1783.0,10.546,0.0,1783.0,165.0,227.8,392.8,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.18
3157,0.29706692695617676,16,172,0.5,100,100,5000,1,1,20,1772.454,3209.0,1436.546,0.0,3209.0,258.5,431.5,690.0,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.2529411764705882
3153,0.37108349800109863,16,168,0.5,100,100,5000,1,1,25,1772.454,3636.0,1863.546,0.0,3636.0,279.5,482.2,761.7,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.185
3161,0.20104408264160156,16,176,0.5,100,100,5000,1,1,12,1772.454,2251.0,478.546,0.0,2251.0,230.5,228.4,458.9,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.005
3163,0.19004392623901367,16,178,0.5,100,100,5000,1,1,13,1772.454,2442.0,669.546,0.0,2442.0,209.0,420.0,629.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.42
3162,0.22205018997192383,16,177,0.5,100,100,5000,1,1,14,1772.454,2435.0,662.546,0.0,2435.0,226.5,285.9,512.4,0.6931471805599453%,41.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.04
3160,0.28206324577331543,16,175,0.5,100,100,5000,1,1,19,1772.454,3734.0,1961.546,0.0,3734.0,307.0,511.2,818.2,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.25142857142857145
3165,0.2160484790802002,16,180,0.5,100,100,5000,1,1,13,1772.454,2168.0,395.546,0.0,2168.0,177.0,370.0,547.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.22
3164,0.2670600414276123,16,179,0.5,100,100,5000,1,1,18,1772.454,2757.0,984.546,0.0,2757.0,231.5,441.2,672.7,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.2578616352201258
3166,0.27106165885925293,16,181,0.5,100,100,5000,1,1,18,1772.454,2763.0,990.546,0.0,2763.0,232.5,308.6,541.1,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.24293785310734464
3172,0.13503003120422363,16,187,0.5,100,100,5000,1,1,8,1772.454,1574.0,-198.454,0.0,1574.0,153.0,186.7,339.7,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.42
3168,0.25505828857421875,16,183,0.5,100,100,5000,1,1,16,1772.454,2877.0,1104.546,0.0,2877.0,225.5,556.6,782.1,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.3854166666666667
3171,0.1960451602935791,16,186,0.5,100,100,5000,1,1,12,1772.454,2265.0,492.546,0.0,2265.0,195.0,358.1,553.1,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.3333333333333333
3174,0.19904351234436035,16,189,0.5,100,100,5000,1,1,12,1772.454,2198.0,425.546,0.0,2198.0,183.0,352.7,535.7,0.6931471805599453%,43.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.23809523809523808
3173,0.29006528854370117,16,188,0.5,100,100,5000,1,1,20,1772.454,3057.0,1284.546,0.0,3057.0,228.0,731.7,959.7,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.3655913978494624
3169,0.34407734870910645,16,184,0.5,100,100,5000,1,1,23,1772.454,3462.0,1689.546,0.0,3462.0,269.5,449.5,719.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.035
3176,0.15903615951538086,16,191,0.5,100,100,5000,1,1,9,1772.454,1801.0,28.546,0.0,1801.0,166.0,226.5,392.5,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.46153846153846156
3170,0.34807705879211426,16,185,0.5,100,100,5000,1,1,22,1772.454,3439.0,1666.546,0.0,3439.0,273.0,411.6,684.6,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.09340659340659341
3167,0.4631049633026123,16,182,0.5,100,100,5000,1,1,31,1772.454,4135.0,2362.546,0.0,4135.0,300.5,727.6,1028.1,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.355
3178,0.1580362319946289,16,193,0.5,100,100,5000,1,1,9,1772.454,1717.0,-55.454,0.0,1717.0,158.5,230.6,389.1,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.28
3177,0.24305510520935059,16,192,0.5,100,100,5000,1,1,15,1772.454,2820.0,1047.546,0.0,2820.0,263.0,300.3,563.3,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.38
3175,0.33107447624206543,16,190,0.5,100,100,5000,1,1,23,1772.454,3575.0,1802.546,0.0,3575.0,283.5,450.7,734.2,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.005494505494505495
3180,0.19204330444335938,16,195,0.5,100,100,5000,1,1,12,1772.454,2193.0,420.546,0.0,2193.0,184.0,345.0,529.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.26
3182,0.2000441551208496,16,197,0.5,100,100,5000,1,1,13,1772.454,2377.0,604.546,0.0,2377.0,197.0,392.2,589.2,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.41
3179,0.26405906677246094,16,194,0.5,100,100,5000,1,1,18,1772.454,2581.0,808.546,0.0,2581.0,188.5,560.9,749.4,0.6931471805599453%,41.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.0
3183,0.20804595947265625,16,198,0.5,100,100,5000,1,1,13,1772.454,2229.0,456.546,0.0,2229.0,192.0,393.9,585.9,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.19
3184,0.26205897331237793,16,199,0.5,100,100,5000,1,1,17,1772.454,2710.0,937.546,0.0,2710.0,235.5,327.3,562.8,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.2155688622754491
3185,0.24905681610107422,17,1,0.5,100,100,5000,1,1,16,1772.454,2840.0,1067.546,0.0,2840.0,221.0,553.2,774.2,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.91
3186,0.22905206680297852,17,2,0.5,100,100,5000,1,1,15,1772.454,2514.0,741.546,0.0,2514.0,197.5,469.7,667.2,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.19
3187,0.21604704856872559,17,3,0.5,100,100,5000,1,1,14,1772.454,2447.0,674.546,0.0,2447.0,197.5,427.9,625.4,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.7419354838709677
3181,0.3560805320739746,16,196,0.5,100,100,5000,1,1,24,1772.454,3535.0,1762.546,0.0,3535.0,280.5,609.8,890.3,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.4
3190,0.19704556465148926,17,6,0.5,100,100,5000,1,1,12,1772.454,2064.0,291.546,0.0,2064.0,174.5,325.0,499.5,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.43820224719101125
3188,0.21904826164245605,17,4,0.5,100,100,5000,1,1,14,1772.454,2408.0,635.546,0.0,2408.0,187.0,420.2,607.2,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.24
3191,0.21204614639282227,17,7,0.5,100,100,5000,1,1,13,1772.454,2403.0,630.546,0.0,2403.0,204.0,412.7,616.7,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.6
3189,0.2270512580871582,17,5,0.5,100,100,5000,1,1,14,1772.454,2693.0,920.546,0.0,2693.0,218.5,466.0,684.5,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.8
3192,0.21616768836975098,17,8,0.5,100,100,5000,1,1,15,1772.454,2565.0,792.546,0.0,2565.0,229.0,287.1,516.1,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.1388888888888889
3194,0.17715978622436523,17,10,0.5,100,100,5000,1,1,11,1772.454,1936.0,163.546,0.0,1936.0,164.5,292.7,457.2,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.08
3193,0.24126386642456055,17,9,0.5,100,100,5000,1,1,15,1772.454,2230.0,457.546,0.0,2230.0,174.0,427.8,601.8,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.62
3195,0.21025681495666504,17,11,0.5,100,100,5000,1,1,13,1772.454,2132.0,359.546,0.0,2132.0,173.5,357.4,530.9,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.02
3197,0.17024803161621094,17,13,0.5,100,100,5000,1,1,10,1772.454,1930.0,157.546,0.0,1930.0,171.5,266.4,437.9,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.36
3196,0.24126291275024414,17,12,0.5,100,100,5000,1,1,15,1772.454,2627.0,854.546,0.0,2627.0,205.0,485.3,690.3,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.4090909090909091
3198,0.25626659393310547,17,14,0.5,100,100,5000,1,1,16,1772.454,2644.0,871.546,0.0,2644.0,239.0,335.0,574.0,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.12
3199,0.264268159866333,17,15,0.5,100,100,5000,1,1,15,1772.454,2586.0,813.546,0.0,2586.0,238.0,284.8,522.8,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.0755813953488372
3200,0.26826930046081543,17,16,0.5,100,100,5000,1,1,17,1772.454,2665.0,892.546,0.0,2665.0,208.0,563.4,771.4,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.01
3206,0.14303231239318848,17,22,0.5,100,100,5000,1,1,7,1772.454,1675.0,-97.454,0.0,1675.0,165.0,168.1,333.1,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.04
3203,0.2140483856201172,17,19,0.5,100,100,5000,1,1,12,1772.454,2022.0,249.546,0.0,2022.0,166.5,315.0,481.5,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.47126436781609193
3201,0.2891547679901123,17,17,0.5,100,100,5000,1,1,17,1772.454,2702.0,929.546,0.0,2702.0,209.0,565.4,774.4,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-1.0888888888888888
3204,0.22105026245117188,17,20,0.5,100,100,5000,1,1,12,1772.454,2428.0,655.546,0.0,2428.0,211.5,368.6,580.1,0.6931471805599453%,36.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.41836734693877553
3205,0.20604681968688965,17,21,0.5,100,100,5000,1,1,11,1772.454,2011.0,238.546,0.0,2011.0,173.0,299.7,472.7,0.6931471805599453%,62.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.04
3202,0.3161602020263672,17,18,0.5,100,100,5000,1,1,20,1772.454,2689.0,916.546,0.0,2689.0,194.0,652.6,846.6,0.6931471805599453%,39.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,0.9010989010989011
3207,0.19504427909851074,17,23,0.5,100,100,5000,1,1,12,1772.454,2261.0,488.546,0.0,2261.0,217.5,264.3,481.8,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.05
3210,0.15203404426574707,17,26,0.5,100,100,5000,1,1,9,1772.454,1972.0,199.546,0.0,1972.0,181.0,238.7,419.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,16.41025641025641,0.1,1.4851485148514851,0,3,-0.2127659574468085
