,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
233,0.3490781784057617,47,2,1,250,250,1000,1,1,9,7006.239,13044.373,6038.134,0.0,13044.373,9164.109,7435.256,78.9680004119873,16599.365,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.3793773435003555,0.002,3,-0.046446129332234756,2
231,0.4581027030944824,47,0,1,250,250,1000,1,1,12,7006.239,17296.193,10289.954,0.0,17296.193,10681.64,11117.891,116.96600043773651,21799.531,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.3793773435003555,0.002,3,-0.12349874770435239,2
227,0.8411903381347656,46,1,1,250,250,1000,1,1,22,7006.239,24730.126,17723.887,0.0,24730.126,13580.014,17437.998,93.89430011203535,31018.012,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.3793773435003555,0.002,3,0.03819369146722867,2
235,0.4681060314178467,47,4,1,250,250,1000,1,1,12,7006.239,18745.078,11738.839,0.0,18745.078,12477.537,7885.991,64.89808116723518,20363.528,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.3793773435003555,0.002,3,0.010186484634538022,2
229,0.9032044410705566,46,3,1,250,250,1000,1,1,23,7006.239,25485.868,18479.629,0.0,25485.868,13787.895,17037.929,71.87845564424066,30825.824,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.3793773435003555,0.002,3,-0.05796781412241805,2
236,0.45710301399230957,48,0,1,250,250,1000,1,1,12,7006.239,18019.386,11013.147,0.0,18019.386,11672.216,11297.14,97.96600043773651,22969.356,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.3793773435003555,0.002,3,-0.009074864266547506,2
238,0.35307884216308594,48,2,1,250,250,1000,1,1,9,7006.239,13045.278,6039.039,0.0,13045.278,9165.39,7425.931,79.9680004119873,16591.321,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.3793773435003555,0.002,3,-0.04646922407742273,2
232,0.7941780090332031,47,1,1,250,250,1000,1,1,22,7006.239,24730.126,17723.887,0.0,24730.126,13580.014,17437.998,93.89430011203535,31018.012,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.3793773435003555,0.002,3,0.03819369146722867,2
237,0.6821541786193848,48,1,1,250,250,1000,1,1,18,7006.239,22759.766,15753.527,0.0,22759.766,13233.167,13355.462,94.8881371587524,26588.629,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.3793773435003555,0.002,3,-0.012268998988629631,2
234,0.8942029476165771,47,3,1,250,250,1000,1,1,23,7006.239,25485.868,18479.629,0.0,25485.868,13787.895,17037.929,71.87845564424066,30825.824,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.3793773435003555,0.002,3,-0.05796781412241805,2
240,0.497112512588501,48,4,1,250,250,1000,1,1,12,7006.239,18177.563,11171.324,0.0,18177.563,11025.163,9393.547,65.89206534081107,20418.71,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.3793773435003555,0.002,3,-0.0006114898765548719,2
243,0.3800849914550781,49,2,1,250,250,1000,1,1,10,7006.239,15939.137,8932.898,0.0,15939.137,8742.824,9218.889,66.9240489772339,17961.713,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.3793773435003555,0.002,3,0.057832821674997203,2
241,0.4701066017150879,49,0,1,250,250,1000,1,1,12,7006.239,17621.608,10615.369,0.0,17621.608,11459.362,10520.824,75.95200061798096,21980.186,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.3793773435003555,0.002,3,-0.009198340501940587,2
239,0.823185920715332,48,3,1,250,250,1000,1,1,21,7006.239,23986.501,16980.262,0.0,23986.501,12623.984,15434.964,63.89221295354276,28058.948,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.3793773435003555,0.002,3,-0.07876783432267088,2
245,0.4591042995452881,49,4,1,250,250,1000,1,1,12,7006.239,17640.946,10634.707,0.0,17640.946,10929.192,8437.582,55.90612103922531,19366.774,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.3793773435003555,0.002,3,0.054168730218367565,2
246,0.46210455894470215,50,0,1,250,250,1000,1,1,12,7006.239,17621.608,10615.369,0.0,17621.608,11459.362,10520.824,75.95200061798096,21980.186,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.3793773435003555,0.002,3,-0.009198340501940587,2
242,0.7651731967926025,49,1,1,250,250,1000,1,1,20,7006.239,22754.182,15747.943,0.0,22754.182,11394.069,15869.35,61.922092865903394,27263.419,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.3793773435003555,0.002,3,0.08337658210777886,2
248,0.4030919075012207,50,2,1,250,250,1000,1,1,10,7006.239,15939.137,8932.898,0.0,15939.137,8742.824,9218.889,66.9240489772339,17961.713,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.3793773435003555,0.002,3,0.057832821674997203,2
250,0.47810888290405273,50,4,1,250,250,1000,1,1,12,7006.239,17640.946,10634.707,0.0,17640.946,10929.192,8437.582,55.90612103922531,19366.774,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.3793773435003555,0.002,3,0.054168730218367565,2
244,0.8992033004760742,49,3,1,250,250,1000,1,1,23,7006.239,23408.54,16402.301,0.0,23408.54,10544.178,20183.992,59.88084502896035,30728.17,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.3793773435003555,0.002,3,-0.13576324476171378,2
251,0.46410393714904785,51,0,1,250,250,1000,1,1,12,7006.239,18367.784,11361.545,0.0,18367.784,11862.989,11945.55,47.928000926971436,23808.539,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.3793773435003555,0.002,3,-0.10775461016771008,2
247,0.7591710090637207,50,1,1,250,250,1000,1,1,20,7006.239,22754.182,15747.943,0.0,22754.182,11394.069,15869.35,61.922092865903394,27263.419,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.3793773435003555,0.002,3,0.08337658210777886,2
253,0.47810792922973633,51,2,1,250,250,1000,1,1,12,7006.239,17477.312,10471.073,0.0,17477.312,9834.699,12964.622,74.9400007724762,22799.321,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.3793773435003555,0.002,3,-0.06314758870484272,2
255,0.49111104011535645,51,4,1,250,250,1000,1,1,12,7006.239,16654.257,9648.018,0.0,16654.257,10171.632,9690.373,59.95206060843633,19862.005,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.3793773435003555,0.002,3,-0.016402317694925672,2
252,0.7471692562103271,51,1,1,250,250,1000,1,1,19,7006.239,23090.959,16084.72,0.0,23090.959,12655.893,17411.383,62.91612495032673,30067.276,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.3793773435003555,0.002,3,0.13620170021700026,2
249,0.9112057685852051,50,3,1,250,250,1000,1,1,23,7006.239,23253.714,16247.475,0.0,23253.714,10078.656,23091.793,57.91607703951129,33170.449,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.3793773435003555,0.002,3,-0.1711644103640109,2
256,0.4851100444793701,52,0,1,250,250,1000,1,1,12,7006.239,18367.784,11361.545,0.0,18367.784,11862.989,11945.55,47.928000926971436,23808.539,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.3793773435003555,0.002,3,-0.10775461016771008,2
258,0.48210930824279785,52,2,1,250,250,1000,1,1,12,7006.239,17477.312,10471.073,0.0,17477.312,9834.699,12964.622,74.9400007724762,22799.321,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.3793773435003555,0.002,3,-0.06314758870484272,2
254,0.9162073135375977,51,3,1,250,250,1000,1,1,23,7006.239,25067.541,18061.302,0.0,25067.541,13747.758,18707.739,65.88039918384065,32455.497,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.3793773435003555,0.002,3,-0.026481413164970095,2
260,0.4741075038909912,52,4,1,250,250,1000,1,1,12,7006.239,16654.257,9648.018,0.0,16654.257,10171.632,9690.373,59.95206060843633,19862.005,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.3793773435003555,0.002,3,-0.016402317694925672,2
257,0.7661731243133545,52,1,1,250,250,1000,1,1,19,7006.239,23090.959,16084.72,0.0,23090.959,12655.893,17411.383,62.91612495032673,30067.276,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.3793773435003555,0.002,3,0.13620170021700026,2
261,0.46910572052001953,53,0,1,250,250,1000,1,1,12,7006.239,18133.767,11127.528,0.0,18133.767,11666.942,11668.457,59.94400072097778,23335.399,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.3793773435003555,0.002,3,-0.1108070148970057,2
263,0.4561033248901367,53,2,1,250,250,1000,1,1,12,7006.239,16983.807,9977.568,0.0,16983.807,9847.683,12655.841,36.94200074672699,22503.524,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.3793773435003555,0.002,3,-0.2158273190703573,2
265,0.4611034393310547,53,4,1,250,250,1000,1,1,12,7006.239,16537.472,9531.233,0.0,16537.472,9905.031,9909.083,57.94019226422336,19814.114,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.3793773435003555,0.002,3,-0.01788844138848806,2
259,0.899202823638916,52,3,1,250,250,1000,1,1,23,7006.239,25067.541,18061.302,0.0,25067.541,13747.758,18707.739,65.88039918384065,32455.497,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.3793773435003555,0.002,3,-0.026481413164970095,2
266,0.47310638427734375,54,0,1,250,250,1000,1,1,12,7006.239,18133.767,11127.528,0.0,18133.767,11666.942,11668.457,59.94400072097778,23335.399,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.3793773435003555,0.002,3,-0.1108070148970057,2
262,0.8741984367370605,53,1,1,250,250,1000,1,1,22,7006.239,23991.781,16985.542,0.0,23991.781,12327.709,20458.839,64.86622948744701,32786.548,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.3793773435003555,0.002,3,0.14445740158393233,2
268,0.4761078357696533,54,2,1,250,250,1000,1,1,12,7006.239,16983.807,9977.568,0.0,16983.807,9847.683,12655.841,36.94200074672699,22503.524,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.3793773435003555,0.002,3,-0.2158273190703573,2
264,0.8221859931945801,53,3,1,250,250,1000,1,1,21,7006.239,23718.836,16712.597,0.0,23718.836,12519.269,19074.089,46.91808498955702,31593.358,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.3793773435003555,0.002,3,0.060306980035786606,2
270,0.45310258865356445,54,4,1,250,250,1000,1,1,12,7006.239,16537.472,9531.233,0.0,16537.472,9905.031,9909.083,57.94019226422336,19814.114,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.3793773435003555,0.002,3,-0.01788844138848806,2
271,0.4561030864715576,55,0,1,250,250,1000,1,1,12,7006.239,18133.767,11127.528,0.0,18133.767,11666.942,11668.457,59.94400072097778,23335.399,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.3793773435003555,0.002,3,-0.1108070148970057,2
267,0.8541934490203857,54,1,1,250,250,1000,1,1,22,7006.239,23991.781,16985.542,0.0,23991.781,12327.709,20458.839,64.86622948744701,32786.548,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.3793773435003555,0.002,3,0.14445740158393233,2
269,0.8041820526123047,54,3,1,250,250,1000,1,1,21,7006.239,23718.836,16712.597,0.0,23718.836,12519.269,19074.089,46.91808498955702,31593.358,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.3793773435003555,0.002,3,0.060306980035786606,2
273,0.4561033248901367,55,2,1,250,250,1000,1,1,12,7006.239,16983.807,9977.568,0.0,16983.807,9847.683,12655.841,36.94200074672699,22503.524,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.3793773435003555,0.002,3,-0.2158273190703573,2
275,0.4671061038970947,55,4,1,250,250,1000,1,1,12,7006.239,16537.472,9531.233,0.0,16537.472,9905.031,9909.083,57.94019226422336,19814.114,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.3793773435003555,0.002,3,-0.01788844138848806,2
272,0.823185920715332,55,1,1,250,250,1000,1,1,22,7006.239,23991.781,16985.542,0.0,23991.781,12327.709,20458.839,64.86622948744701,32786.548,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.3793773435003555,0.002,3,0.14445740158393233,2
276,0.6571485996246338,56,0,1,250,250,1000,1,1,17,7006.239,20678.884,13672.645,0.0,20678.884,11451.796,14770.863,52.92239096900461,26222.659,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.3793773435003555,0.002,3,-0.13959158812114966,2
278,0.5081138610839844,56,2,1,250,250,1000,1,1,13,7006.239,16238.785,9232.546,0.0,16238.785,9665.272,9951.023,41.94604469409562,19616.295,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.3793773435003555,0.002,3,-0.15300589690379335,2
274,0.7871782779693604,55,3,1,250,250,1000,1,1,21,7006.239,23718.836,16712.597,0.0,23718.836,12519.269,19074.089,46.91808498955702,31593.358,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.3793773435003555,0.002,3,0.060306980035786606,2
277,0.7531697750091553,56,1,1,250,250,1000,1,1,19,7006.239,22437.924,15431.685,0.0,22437.924,12528.807,16546.061,52.922172719977,29074.868,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.3793773435003555,0.002,3,0.13656075611582802,2
280,0.4591038227081299,56,4,1,250,250,1000,1,1,12,7006.239,17372.653,10366.414,0.0,17372.653,7049.08,11411.386,30.930208344543427,18460.466,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.3793773435003555,0.002,3,-0.13490697243115068,2
281,0.6511473655700684,57,0,1,250,250,1000,1,1,17,7006.239,20678.884,13672.645,0.0,20678.884,11451.796,14770.863,52.92239096900461,26222.659,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.3793773435003555,0.002,3,-0.13959158812114966,2
283,0.48010897636413574,57,2,1,250,250,1000,1,1,13,7006.239,16238.785,9232.546,0.0,16238.785,9665.272,9951.023,41.94604469409562,19616.295,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.3793773435003555,0.002,3,-0.15300589690379335,2
279,0.747168779373169,56,3,1,250,250,1000,1,1,19,7006.239,21044.993,14038.754,0.0,21044.993,10245.406,16143.994,32.92812880371219,26389.4,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.3793773435003555,0.002,3,0.025049197846255106,2
285,0.4521021842956543,57,4,1,250,250,1000,1,1,12,7006.239,17372.653,10366.414,0.0,17372.653,7049.08,11411.386,30.930208344543427,18460.466,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.3793773435003555,0.002,3,-0.13490697243115068,2
282,0.7271645069122314,57,1,1,250,250,1000,1,1,19,7006.239,22437.924,15431.685,0.0,22437.924,12528.807,16546.061,52.922172719977,29074.868,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.3793773435003555,0.002,3,0.13656075611582802,2
286,0.45810365676879883,58,0,1,250,250,1000,1,1,12,7006.239,17247.401,10241.162,0.0,17247.401,9720.335,10348.372,31.92020868878543,20068.707,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.3793773435003555,0.002,3,-0.13831152909913738,2
288,0.46210479736328125,58,2,1,250,250,1000,1,1,12,7006.239,15884.975,8878.736,0.0,15884.975,8350.814,13169.585,27.960036514057165,21520.399,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.3793773435003555,0.002,3,-0.28527881008261063,2
284,0.7401678562164307,57,3,1,250,250,1000,1,1,19,7006.239,21044.993,14038.754,0.0,21044.993,10245.406,16143.994,32.92812880371219,26389.4,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.3793773435003555,0.002,3,0.025049197846255106,2
291,0.45710253715515137,59,0,1,250,250,1000,1,1,12,7006.239,17247.401,10241.162,0.0,17247.401,9720.335,10348.372,31.92020868878543,20068.707,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.3793773435003555,0.002,3,-0.13831152909913738,2
290,0.4611032009124756,58,4,1,250,250,1000,1,1,12,7006.239,17618.889,10612.65,0.0,17618.889,8461.731,12640.318,21.94800066947937,21102.049,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.3793773435003555,0.002,3,0.010195074300122122,2
293,0.46010446548461914,59,2,1,250,250,1000,1,1,12,7006.239,15884.975,8878.736,0.0,15884.975,8350.814,13169.585,27.960036514057165,21520.399,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.3793773435003555,0.002,3,-0.28527881008261063,2
295,0.4811089038848877,59,4,1,250,250,1000,1,1,12,7006.239,17618.889,10612.65,0.0,17618.889,8461.731,12640.318,21.94800066947937,21102.049,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.3793773435003555,0.002,3,0.010195074300122122,2
289,0.7891790866851807,58,3,1,250,250,1000,1,1,21,7006.239,24085.948,17079.709,0.0,24085.948,10262.799,21057.02,10.87862948573876,31319.819,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.3793773435003555,0.002,3,0.11330922504108261,2
287,1.0502374172210693,58,1,1,250,250,1000,1,1,27,7006.239,25461.966,18455.727,0.0,25461.966,10115.499,27266.281,7.8729766838162725,37381.78,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.3793773435003555,0.002,3,0.14357384746598378,2
296,0.44910192489624023,60,0,1,250,250,1000,1,1,12,7006.239,17247.401,10241.162,0.0,17247.401,9720.335,10348.372,31.92020868878543,20068.707,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.3793773435003555,0.002,3,-0.13831152909913738,2
298,0.4581034183502197,60,2,1,250,250,1000,1,1,12,7006.239,15884.975,8878.736,0.0,15884.975,8350.814,13169.585,27.960036514057165,21520.399,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.3793773435003555,0.002,3,-0.28527881008261063,2
294,0.8171834945678711,59,3,1,250,250,1000,1,1,21,7006.239,24085.948,17079.709,0.0,24085.948,10262.799,21057.02,10.87862948573876,31319.819,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.3793773435003555,0.002,3,0.11330922504108261,2
292,1.0202298164367676,59,1,1,250,250,1000,1,1,27,7006.239,25461.966,18455.727,0.0,25461.966,10115.499,27266.281,7.8729766838162725,37381.78,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.3793773435003555,0.002,3,0.14357384746598378,2
303,0.3360755443572998,61,2,1,250,250,1000,1,1,9,7006.239,12607.805,5601.566,0.0,12607.805,7784.064,7597.174,36.974000334739685,15381.238,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.3793773435003555,0.002,3,-0.24868122134696022,2
300,0.46910667419433594,60,4,1,250,250,1000,1,1,12,7006.239,17618.889,10612.65,0.0,17618.889,8461.731,12640.318,21.94800066947937,21102.049,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.3793773435003555,0.002,3,0.010195074300122122,2
301,0.4721066951751709,61,0,1,250,250,1000,1,1,12,7006.239,16459.144,9452.905,0.0,16459.144,9188.555,10739.274,35.922300014274654,19927.829,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.3793773435003555,0.002,3,-0.1330529596248769,2
299,0.8471918106079102,60,3,1,250,250,1000,1,1,21,7006.239,23935.673,16929.434,0.0,23935.673,10141.63,21757.723,8.87271242500492,31899.353,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.3793773435003555,0.002,3,0.1133684631767951,2
297,1.0062272548675537,60,1,1,250,250,1000,1,1,26,7006.239,24652.231,17645.992,0.0,24652.231,9211.154,31981.071,5.916116982483494,41192.225,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.3793773435003555,0.002,3,0.2025997643511743,2
302,0.7201621532440186,61,1,1,250,250,1000,1,1,18,7006.239,23123.623,16117.384,0.0,23123.623,10502.301,17495.555,11.874420119021735,27997.856,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.3793773435003555,0.002,3,0.17222152314724037,2
305,0.5281205177307129,61,4,1,250,250,1000,1,1,13,7006.239,18173.557,11167.318,0.0,18173.557,8531.39,12973.752,15.93204087444306,21505.142,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.3793773435003555,0.002,3,-0.03970187985614374,2
