,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
83,2.374534845352173,2,34,0.5,500,500,5000,1,1,27,19816.636,31760.03,11943.394,0.0,31760.03,4631.235,427.0,5058.235,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
85,2.3035190105438232,2,36,0.5,500,500,5000,1,1,26,19816.636,30381.166,10564.53,0.0,30381.166,4337.494,476.55,4814.044,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
87,1.6293673515319824,2,38,0.5,500,500,5000,1,1,18,19816.636,23611.152,3794.516,0.0,23611.152,2932.918,293.4,3226.318,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
88,1.9324357509613037,2,39,0.5,500,500,5000,1,1,22,19816.636,25682.797,5866.161,0.0,25682.797,3637.04,415.854,4052.894,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
89,1.774399757385254,2,40,0.5,500,500,5000,1,1,20,19816.636,26238.685,6422.049,0.0,26238.685,3256.153,351.152,3607.305,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
93,1.2602834701538086,2,44,0.5,500,500,5000,1,1,14,19816.636,20727.642,911.006,0.0,20727.642,2231.5,224.0,2455.5,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
94,1.3543062210083008,2,45,0.5,500,500,5000,1,1,15,19816.636,19728.638,-87.998,0.0,19728.638,2541.499,172.649,2714.148,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
92,1.6833786964416504,2,43,0.5,500,500,5000,1,1,19,19816.636,24150.322,4333.686,0.0,24150.322,3186.0,228.1,3414.1,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
90,2.217500686645508,2,41,0.5,500,500,5000,1,1,25,19816.636,27484.621,7667.985,0.0,27484.621,4042.25,394.9,4437.15,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
91,2.177489995956421,2,42,0.5,500,500,5000,1,1,26,19816.636,28476.724,8660.088,0.0,28476.724,4352.51,421.549,4774.059,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
95,1.8684203624725342,2,46,0.5,500,500,5000,1,1,21,19816.636,26185.376,6368.74,0.0,26185.376,3428.636,297.25,3725.886,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
97,1.4903366565704346,2,48,0.5,500,500,5000,1,1,16,19816.636,22015.816,2199.18,0.0,22015.816,2592.127,248.4,2840.527,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
96,2.444551706314087,2,47,0.5,500,500,5000,1,1,27,19816.636,32148.504,12331.868,0.0,32148.504,4722.649,423.15,5145.799,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
98,1.8174102306365967,2,49,0.5,500,500,5000,1,1,21,19816.636,26017.86,6201.224,0.0,26017.86,3291.271,340.8,3632.071,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,0.6702209294266804,0.002
101,1.7864031791687012,3,3,0.5,500,500,5000,1,1,20,19816.636,28471.53,8654.894,0.0,28471.53,4033.227,458.696,4491.923,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
103,1.7864019870758057,3,5,0.5,500,500,5000,1,1,21,19816.636,29774.092,9957.456,0.0,29774.092,4221.661,526.45,4748.111,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
102,2.0244569778442383,3,4,0.5,500,500,5000,1,1,23,19816.636,27664.506,7847.87,0.0,27664.506,4322.538,472.901,4795.439,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
104,1.8594188690185547,3,6,0.5,500,500,5000,1,1,21,19816.636,26122.548,6305.912,0.0,26122.548,3840.963,442.705,4283.668,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
99,2.770624876022339,3,1,0.5,500,500,5000,1,1,32,19816.636,36937.743,17121.107,0.0,36937.743,6246.866,765.702,7012.568,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
100,2.8906524181365967,3,2,0.5,500,500,5000,1,1,35,19816.636,41878.913,22062.277,0.0,41878.913,7362.04,854.48,8216.52,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
107,2.1314809322357178,3,9,0.5,500,500,5000,1,1,24,19816.636,29178.811,9362.175,0.0,29178.811,4185.625,591.636,4777.261,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
105,2.5965847969055176,3,7,0.5,500,500,5000,1,1,30,19816.636,38960.06,19143.424,0.0,38960.06,6138.623,768.704,6907.327,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
106,2.4875612258911133,3,8,0.5,500,500,5000,1,1,28,19816.636,31504.034,11687.398,0.0,31504.034,5011.389,601.05,5612.439,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
110,1.8034071922302246,3,12,0.5,500,500,5000,1,1,20,19816.636,26621.141,6804.505,0.0,26621.141,3829.007,403.671,4232.678,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
108,2.4555535316467285,3,10,0.5,500,500,5000,1,1,28,19816.636,34269.626,14452.99,0.0,34269.626,5588.219,763.61,6351.829,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
112,2.082469940185547,3,14,0.5,500,500,5000,1,1,24,19816.636,33422.695,13606.059,0.0,33422.695,4961.918,520.226,5482.144,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
111,2.314521074295044,3,13,0.5,500,500,5000,1,1,26,19816.636,35055.761,15239.125,0.0,35055.761,5156.916,645.04,5801.956,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
109,2.9676692485809326,3,11,0.5,500,500,5000,1,1,34,19816.636,40734.908,20918.272,0.0,40734.908,6405.052,914.784,7319.836,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
113,2.4655563831329346,3,15,0.5,500,500,5000,1,1,29,19816.636,33463.546,13646.91,0.0,33463.546,5786.858,588.252,6375.11,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
115,1.9354372024536133,3,17,0.5,500,500,5000,1,1,22,19816.636,29537.047,9720.411,0.0,29537.047,4499.064,543.89,5042.954,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
114,2.261150360107422,3,16,0.5,500,500,5000,1,1,26,19816.636,32879.682,13063.046,0.0,32879.682,5566.284,540.251,6106.535,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
116,2.4735569953918457,3,18,0.5,500,500,5000,1,1,28,19816.636,37701.44,17884.804,0.0,37701.44,5626.724,704.65,6331.374,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
117,2.1434836387634277,3,19,0.5,500,500,5000,1,1,24,19816.636,28757.668,8941.032,0.0,28757.668,4682.71,487.553,5170.263,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
120,1.7023828029632568,3,22,0.5,500,500,5000,1,1,19,19816.636,28349.728,8533.092,0.0,28349.728,4047.814,361.254,4409.068,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
119,1.8644204139709473,3,21,0.5,500,500,5000,1,1,21,19816.636,29688.138,9871.502,0.0,29688.138,4012.664,553.153,4565.817,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
123,1.3202979564666748,3,25,0.5,500,500,5000,1,1,15,19816.636,22569.092,2752.456,0.0,22569.092,3087.062,346.65,3433.712,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
118,2.396540880203247,3,20,0.5,500,500,5000,1,1,27,19816.636,33856.869,14040.233,0.0,33856.869,5447.207,627.9,6075.107,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
122,1.7824010848999023,3,24,0.5,500,500,5000,1,1,20,19816.636,26832.526,7015.89,0.0,26832.526,3965.463,490.05,4455.513,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
121,2.532571315765381,3,23,0.5,500,500,5000,1,1,29,19816.636,38409.148,18592.512,0.0,38409.148,6180.297,742.2,6922.497,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
125,1.5313453674316406,3,27,0.5,500,500,5000,1,1,17,19816.636,24126.872,4310.236,0.0,24126.872,3453.091,334.8,3787.891,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
124,2.2475059032440186,3,26,0.5,500,500,5000,1,1,26,19816.636,33230.169,13413.533,0.0,33230.169,5296.871,698.406,5995.277,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
127,1.6123631000518799,3,29,0.5,500,500,5000,1,1,18,19816.636,25349.772,5533.136,0.0,25349.772,3598.753,442.18,4040.933,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
126,1.83441162109375,3,28,0.5,500,500,5000,1,1,20,19816.636,32238.508,12421.872,0.0,32238.508,4265.096,437.55,4702.646,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
128,1.5433485507965088,3,30,0.5,500,500,5000,1,1,17,19816.636,24773.444,4956.808,0.0,24773.444,3330.25,363.85,3694.1,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,45.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
129,1.9754464626312256,3,31,0.5,500,500,5000,1,1,22,19816.636,30447.092,10630.456,0.0,30447.092,4471.642,488.728,4960.37,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
130,2.2415058612823486,3,32,0.5,500,500,5000,1,1,25,19816.636,35940.248,16123.612,0.0,35940.248,5141.229,651.405,5792.634,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
132,1.60136079788208,3,34,0.5,500,500,5000,1,1,18,19816.636,25332.707,5516.071,0.0,25332.707,3559.581,424.326,3983.907,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
131,2.4305484294891357,3,33,0.5,500,500,5000,1,1,29,19816.636,38734.808,18918.172,0.0,38734.808,5914.622,716.5,6631.122,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
134,1.8524177074432373,3,36,0.5,500,500,5000,1,1,21,19816.636,28636.791,8820.155,0.0,28636.791,3967.499,583.424,4550.923,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
137,1.9614427089691162,3,39,0.5,500,500,5000,1,1,22,19816.636,28759.023,8942.387,0.0,28759.023,4259.991,650.582,4910.573,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
135,2.145484209060669,3,37,0.5,500,500,5000,1,1,24,19816.636,30522.744,10706.108,0.0,30522.744,4778.329,516.726,5295.055,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
136,2.166487455368042,3,38,0.5,500,500,5000,1,1,24,19816.636,30836.844,11020.208,0.0,30836.844,4384.595,591.554,4976.149,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
133,2.6075873374938965,3,35,0.5,500,500,5000,1,1,29,19816.636,35218.944,15402.308,0.0,35218.944,6134.152,507.7,6641.852,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
138,1.9544403553009033,3,40,0.5,500,500,5000,1,1,22,19816.636,28888.576,9071.94,0.0,28888.576,4588.846,355.3,4944.146,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
140,1.6733777523040771,3,42,0.5,500,500,5000,1,1,19,19816.636,26685.841,6869.205,0.0,26685.841,3878.615,489.172,4367.787,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
139,1.903428077697754,3,41,0.5,500,500,5000,1,1,21,19816.636,27105.225,7288.589,0.0,27105.225,4068.098,558.232,4626.33,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
141,1.696382761001587,3,43,0.5,500,500,5000,1,1,19,19816.636,26186.932,6370.296,0.0,26186.932,3717.427,423.468,4140.895,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
142,1.5873584747314453,3,44,0.5,500,500,5000,1,1,18,19816.636,25603.139,5786.503,0.0,25603.139,3542.296,448.232,3990.528,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
146,1.4933357238769531,3,48,0.5,500,500,5000,1,1,16,19816.636,23308.67,3492.034,0.0,23308.67,3102.911,393.354,3496.265,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
143,1.7143845558166504,3,45,0.5,500,500,5000,1,1,19,19816.636,24850.061,5033.425,0.0,24850.061,3806.553,445.933,4252.486,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
144,1.8874258995056152,3,46,0.5,500,500,5000,1,1,21,19816.636,29788.984,9972.348,0.0,29788.984,4459.994,495.35,4955.344,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
145,1.9674441814422607,3,47,0.5,500,500,5000,1,1,22,19816.636,31868.046,12051.41,0.0,31868.046,4720.619,592.524,5313.143,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
151,1.169264316558838,4,4,0.5,500,500,5000,1,1,13,19816.636,21606.276,1789.64,0.0,21606.276,3082.585,365.534,3448.119,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
147,1.8864250183105469,3,49,0.5,500,500,5000,1,1,21,19816.636,26085.009,6268.373,0.0,26085.009,3777.765,478.914,4256.679,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,2.051282051282051,0.1,0.6702209294266804,0.002
148,1.8314132690429688,4,1,0.5,500,500,5000,1,1,20,19816.636,30902.562,11085.926,0.0,30902.562,4762.925,586.1,5349.025,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
149,2.025456190109253,4,2,0.5,500,500,5000,1,1,23,19816.636,31215.379,11398.743,0.0,31215.379,4995.431,537.797,5533.228,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
150,1.917431116104126,4,3,0.5,500,500,5000,1,1,21,19816.636,29147.834,9331.198,0.0,29147.834,4717.619,422.179,5139.798,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
152,1.7323901653289795,4,5,0.5,500,500,5000,1,1,18,19816.636,24719.31,4902.674,0.0,24719.31,3619.921,399.598,4019.519,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
153,2.0094528198242188,4,6,0.5,500,500,5000,1,1,21,19816.636,27796.572,7979.936,0.0,27796.572,4615.751,505.731,5121.482,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
154,2.1704893112182617,4,7,0.5,500,500,5000,1,1,24,19816.636,35523.204,15706.568,0.0,35523.204,5474.144,787.865,6262.009,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
156,1.8364136219024658,4,9,0.5,500,500,5000,1,1,18,19816.636,25613.35,5796.714,0.0,25613.35,3920.65,508.057,4428.707,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
158,1.861419439315796,4,11,0.5,500,500,5000,1,1,20,19816.636,31050.376,11233.74,0.0,31050.376,4846.609,588.55,5435.159,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
155,2.3745346069335938,4,8,0.5,500,500,5000,1,1,26,19816.636,31560.077,11743.441,0.0,31560.077,5369.034,679.234,6048.268,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
159,1.864419937133789,4,12,0.5,500,500,5000,1,1,20,19816.636,25567.361,5750.725,0.0,25567.361,3970.591,316.884,4287.475,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
157,2.2845144271850586,4,10,0.5,500,500,5000,1,1,25,19816.636,32305.767,12489.131,0.0,32305.767,5398.242,665.261,6063.503,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
160,2.217498779296875,4,13,0.5,500,500,5000,1,1,24,19816.636,34195.792,14379.156,0.0,34195.792,5475.003,794.46,6269.463,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
166,1.314296007156372,4,19,0.5,500,500,5000,1,1,14,19816.636,23229.178,3412.542,0.0,23229.178,3352.286,392.328,3744.614,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
162,2.4055418968200684,4,15,0.5,500,500,5000,1,1,27,19816.636,34974.899,15158.263,0.0,34974.899,5870.172,747.141,6617.313,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
164,1.9084298610687256,4,17,0.5,500,500,5000,1,1,21,19816.636,29221.759,9405.123,0.0,29221.759,4470.449,603.418,5073.867,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
163,2.0344583988189697,4,16,0.5,500,500,5000,1,1,22,19816.636,31123.566,11306.93,0.0,31123.566,4919.491,694.725,5614.216,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
161,2.8926520347595215,4,14,0.5,500,500,5000,1,1,32,19816.636,40493.278,20676.642,0.0,40493.278,6943.319,871.648,7814.967,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
168,1.675377368927002,4,21,0.5,500,500,5000,1,1,18,19816.636,26550.798,6734.162,0.0,26550.798,4051.948,428.65,4480.598,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
165,2.053462505340576,4,18,0.5,500,500,5000,1,1,23,19816.636,36351.659,16535.023,0.0,36351.659,5487.217,781.144,6268.361,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
167,2.0344595909118652,4,20,0.5,500,500,5000,1,1,23,19816.636,32465.334,12648.698,0.0,32465.334,4916.302,746.713,5663.015,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
169,1.8074078559875488,4,22,0.5,500,500,5000,1,1,20,19816.636,30631.741,10815.105,0.0,30631.741,4183.663,696.441,4880.104,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,3.0769230769230766,0.1,0.6702209294266804,0.002
