,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
806,0.22405076026916504,5,10,0.5,100,100,5000,1,1,12,1772.454,2355.593,583.139,0.0,2355.593,396.003,86.15,482.153,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.017288432413231962
810,0.17303872108459473,5,14,0.5,100,100,5000,1,1,9,1772.454,2114.834,342.38,0.0,2114.834,374.539,75.558,450.097,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.01552688795681364
812,0.1540355682373047,5,16,0.5,100,100,5000,1,1,9,1772.454,1920.516,148.062,0.0,1920.516,311.603,82.597,394.2,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.04412804607895333
814,0.1490345001220703,5,18,0.5,100,100,5000,1,1,9,1772.454,2125.738,353.284,0.0,2125.738,433.531,67.948,501.479,0.6931471805599453%,39.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.09138286915968759
811,0.29306578636169434,5,15,0.5,100,100,5000,1,1,19,1772.454,3072.843,1300.389,0.0,3072.843,512.335,135.94,648.275,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.036834710787634166
817,0.1740403175354004,5,21,0.5,100,100,5000,1,1,10,1772.454,2113.615,341.161,0.0,2113.615,358.588,84.227,442.815,0.6931471805599453%,62.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.01663661373427753
818,0.1740403175354004,5,22,0.5,100,100,5000,1,1,10,1772.454,2050.881,278.427,0.0,2050.881,334.196,77.029,411.225,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.08204754395348299
815,0.22405004501342773,5,19,0.5,100,100,5000,1,1,14,1772.454,2309.896,537.442,0.0,2309.896,337.412,103.89,441.302,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.035076492510604074
813,0.274061918258667,5,17,0.5,100,100,5000,1,1,17,1772.454,3249.63,1477.176,0.0,3249.63,557.091,151.69,708.781,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.08856569533776466
816,0.21504950523376465,5,20,0.5,100,100,5000,1,1,13,1772.454,2874.028,1101.574,0.0,2874.028,520.313,104.371,624.684,0.6931471805599453%,36.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.02336215962966918
819,0.1940441131591797,5,23,0.5,100,100,5000,1,1,11,1772.454,2337.673,565.219,0.0,2337.673,418.178,83.226,501.404,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.09566578909200049
820,0.19704508781433105,5,24,0.5,100,100,5000,1,1,12,1772.454,2775.435,1002.981,0.0,2775.435,515.009,111.523,626.532,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.031317379264049136
821,0.16803836822509766,5,25,0.5,100,100,5000,1,1,10,1772.454,1965.14,192.686,0.0,1965.14,361.627,73.156,434.783,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.06834667990799222
824,0.14303183555603027,5,28,0.5,100,100,5000,1,1,8,1772.454,1702.494,-69.96,0.0,1702.494,332.336,50.676,383.012,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.08000004666546505
826,0.15403509140014648,5,30,0.5,100,100,5000,1,1,9,1772.454,2053.846,281.392,0.0,2053.846,361.119,71.476,432.595,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.02821664150272369
823,0.19304347038269043,5,27,0.5,100,100,5000,1,1,11,1772.454,2472.742,700.288,0.0,2472.742,490.041,85.162,575.203,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.03860020192604068
822,0.23905372619628906,5,26,0.5,100,100,5000,1,1,14,1772.454,2451.412,678.958,0.0,2451.412,404.26,128.403,532.663,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.04264648573726104
825,0.21204805374145508,5,29,0.5,100,100,5000,1,1,12,1772.454,2635.483,863.029,0.0,2635.483,456.474,98.048,554.522,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.008884783387459967
827,0.22004985809326172,5,31,0.5,100,100,5000,1,1,12,1772.454,1997.825,225.371,0.0,1997.825,337.6,72.421,410.021,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.015026639697362352
828,0.23205304145812988,5,32,0.5,100,100,5000,1,1,12,1772.454,2737.395,964.941,0.0,2737.395,496.476,97.804,594.28,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.006297214735621694
831,0.17103838920593262,5,35,0.5,100,100,5000,1,1,10,1772.454,2356.3,583.846,0.0,2356.3,431.837,70.587,502.424,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.03629749938845635
829,0.2920651435852051,5,33,0.5,100,100,5000,1,1,18,1772.454,2848.623,1076.169,0.0,2848.623,455.224,139.519,594.743,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.026627657573483197
832,0.16203594207763672,5,36,0.5,100,100,5000,1,1,9,1772.454,1989.976,217.522,0.0,1989.976,338.637,73.475,412.112,0.6931471805599453%,62.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.10838327279781064
830,0.27506232261657715,5,34,0.5,100,100,5000,1,1,18,1772.454,3640.842,1868.388,0.0,3640.842,712.167,148.581,860.748,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.04591492575700365
834,0.22004961967468262,5,38,0.5,100,100,5000,1,1,14,1772.454,2835.08,1062.626,0.0,2835.08,481.832,121.365,603.197,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.03876776909814806
836,0.20504546165466309,5,40,0.5,100,100,5000,1,1,13,1772.454,2721.327,948.873,0.0,2721.327,471.928,108.123,580.051,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.12853768773108962
833,0.2560579776763916,5,37,0.5,100,100,5000,1,1,16,1772.454,2792.643,1020.189,0.0,2792.643,424.897,160.425,585.322,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.0042906595876646665
837,0.19904398918151855,5,41,0.5,100,100,5000,1,1,12,1772.454,2210.424,437.97,0.0,2210.424,356.019,96.205,452.224,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.048333366732339136
835,0.2630586624145508,5,39,0.5,100,100,5000,1,1,17,1772.454,3176.585,1404.131,0.0,3176.585,585.115,130.956,716.071,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.020930128754011915
839,0.19304370880126953,5,43,0.5,100,100,5000,1,1,12,1772.454,2118.825,346.371,0.0,2118.825,369.565,86.151,455.716,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.025040046003793243
838,0.22805094718933105,5,42,0.5,100,100,5000,1,1,15,1772.454,2893.972,1121.518,0.0,2893.972,494.823,117.605,612.428,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.026237495101063598
840,0.2360529899597168,5,44,0.5,100,100,5000,1,1,16,1772.454,2954.721,1182.267,0.0,2954.721,480.202,136.162,616.364,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.10128704566757478
843,0.1780397891998291,5,47,0.5,100,100,5000,1,1,11,1772.454,2453.116,680.662,0.0,2453.116,432.265,106.33,538.595,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.017373791855687756
841,0.26205897331237793,5,45,0.5,100,100,5000,1,1,18,1772.454,3807.833,2035.379,0.0,3807.833,684.206,167.618,851.824,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.004521862121367028
845,0.18219399452209473,5,49,0.5,100,100,5000,1,1,12,1772.454,2365.733,593.279,0.0,2365.733,402.533,97.157,499.69,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.028560034409113522
844,0.2272040843963623,5,48,0.5,100,100,5000,1,1,15,1772.454,3749.065,1976.611,0.0,3749.065,686.454,133.523,819.977,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.03824904651676971
842,0.2942187786102295,5,46,0.5,100,100,5000,1,1,20,1772.454,4311.787,2539.333,0.0,4311.787,820.691,155.946,976.637,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.0270799950951222
848,0.22820425033569336,5,52,0.5,100,100,5000,1,1,15,1772.454,3036.292,1263.838,0.0,3036.292,563.446,127.305,690.751,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.06880232114885317
846,0.3092217445373535,5,50,0.5,100,100,5000,1,1,21,1772.454,3562.439,1789.985,0.0,3562.439,548.654,167.761,716.415,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.010082043488199782
847,0.25320935249328613,5,51,0.5,100,100,5000,1,1,17,1772.454,2910.385,1137.931,0.0,2910.385,470.711,143.561,614.272,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.02499798808383856
850,0.22305011749267578,5,54,0.5,100,100,5000,1,1,14,1772.454,2610.495,838.041,0.0,2610.495,378.282,131.883,510.165,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.03345983927743836
849,0.2762153148651123,5,53,0.5,100,100,5000,1,1,17,1772.454,3159.077,1386.623,0.0,3159.077,551.352,144.351,695.703,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.04984688627069049
853,0.1890425682067871,5,57,0.5,100,100,5000,1,1,11,1772.454,2297.521,525.067,0.0,2297.521,415.06,81.534,496.594,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,41.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.008600033848416878
851,0.2520565986633301,5,55,0.5,100,100,5000,1,1,16,1772.454,2934.114,1161.66,0.0,2934.114,534.893,119.287,654.18,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.025377948897769474
852,0.26205921173095703,5,56,0.5,100,100,5000,1,1,17,1772.454,3085.203,1312.749,0.0,3085.203,551.359,123.681,675.04,0.6931471805599453%,41.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.0687757567253428
854,0.34207653999328613,5,58,0.5,100,100,5000,1,1,22,1772.454,4390.961,2618.507,0.0,4390.961,868.81,138.922,1007.732,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.03199724543392905
860,0.1690387725830078,5,64,0.5,100,100,5000,1,1,10,1772.454,2150.473,378.019,0.0,2150.473,355.53,87.221,442.751,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.046530168315241725
855,0.2940661907196045,5,59,0.5,100,100,5000,1,1,18,1772.454,3799.725,2027.271,0.0,3799.725,609.213,178.043,787.256,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.048922112737521346
857,0.2890651226043701,5,61,0.5,100,100,5000,1,1,18,1772.454,3853.871,2081.417,0.0,3853.871,723.311,153.723,877.034,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.042471756969131996
861,0.19504380226135254,5,65,0.5,100,100,5000,1,1,12,1772.454,2841.299,1068.845,0.0,2841.299,493.468,113.458,606.926,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.010289478560782866
856,0.3560800552368164,5,60,0.5,100,100,5000,1,1,23,1772.454,3703.229,1930.775,0.0,3703.229,652.672,183.89,836.562,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.04528102799517983
862,0.23905444145202637,5,66,0.5,100,100,5000,1,1,15,1772.454,2370.346,597.892,0.0,2370.346,409.973,101.774,511.747,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.06864278188255166
858,0.3380751609802246,5,62,0.5,100,100,5000,1,1,21,1772.454,4127.668,2355.214,0.0,4127.668,772.592,157.709,930.301,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.00996330787262674
859,0.3470785617828369,5,63,0.5,100,100,5000,1,1,22,1772.454,3582.797,1810.343,0.0,3582.797,597.98,195.187,793.167,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.028771116239726283
864,0.19304347038269043,5,68,0.5,100,100,5000,1,1,10,1772.454,2187.089,414.635,0.0,2187.089,395.004,97.05,492.054,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.013472918581464063
865,0.21705031394958496,5,69,0.5,100,100,5000,1,1,12,1772.454,2123.201,350.747,0.0,2123.201,296.958,102.133,399.091,0.6931471805599453%,38.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.11752509245370339
866,0.2090473175048828,5,70,0.5,100,100,5000,1,1,11,1772.454,2077.936,305.482,0.0,2077.936,301.436,116.502,417.938,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.031991275156573
863,0.2760622501373291,5,67,0.5,100,100,5000,1,1,17,1772.454,2699.202,926.748,0.0,2699.202,497.179,134.473,631.652,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.02894883560043878
867,0.26405930519104004,5,71,0.5,100,100,5000,1,1,14,1772.454,2849.457,1077.003,0.0,2849.457,478.466,109.027,587.493,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.07001489481958421
868,0.22305059432983398,5,72,0.5,100,100,5000,1,1,11,1772.454,1906.637,134.183,0.0,1906.637,317.193,88.131,405.324,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.09990437644311018
869,0.2630589008331299,5,73,0.5,100,100,5000,1,1,16,1772.454,3176.366,1403.912,0.0,3176.366,546.531,128.992,675.523,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.05419378952364378
873,0.15303421020507812,5,77,0.5,100,100,5000,1,1,8,1772.454,1728.136,-44.318,0.0,1728.136,335.707,52.174,387.881,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.05042425752797664
870,0.25705742835998535,5,74,0.5,100,100,5000,1,1,13,1772.454,2485.872,713.418,0.0,2485.872,408.348,107.005,515.353,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,62.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.07140856029207072
872,0.22104930877685547,5,76,0.5,100,100,5000,1,1,12,1772.454,2456.424,683.97,0.0,2456.424,431.97,103.718,535.688,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.008560023003692631
871,0.3050687313079834,5,75,0.5,100,100,5000,1,1,16,1772.454,2723.999,951.545,0.0,2723.999,433.903,130.916,564.819,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.06720552528655187
874,0.2631869316101074,5,78,0.5,100,100,5000,1,1,15,1772.454,2875.03,1102.576,0.0,2875.03,501.798,127.576,629.374,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.0050374546183372185
876,0.2481837272644043,5,80,0.5,100,100,5000,1,1,15,1772.454,2461.52,689.066,0.0,2461.52,426.157,130.524,556.681,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.024544644813878327
878,0.22017645835876465,5,82,0.5,100,100,5000,1,1,13,1772.454,2498.883,726.429,0.0,2498.883,493.138,80.358,573.496,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.03749748503257275
880,0.1991729736328125,5,84,0.5,100,100,5000,1,1,11,1772.454,1942.811,170.357,0.0,1942.811,329.511,73.471,402.982,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.034703690330373314
881,0.18416881561279297,5,85,0.5,100,100,5000,1,1,10,1772.454,2144.012,371.558,0.0,2144.012,369.167,57.987,427.154,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.03992002102945328
879,0.22717857360839844,5,83,0.5,100,100,5000,1,1,13,1772.454,3185.066,1412.612,0.0,3185.066,561.849,109.579,671.428,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.05094798803962279
877,0.353208065032959,5,81,0.5,100,100,5000,1,1,23,1772.454,4995.318,3222.864,0.0,4995.318,855.669,218.614,1074.283,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.0514258483534737
875,0.47223353385925293,5,79,0.5,100,100,5000,1,1,30,1772.454,5345.588,3573.134,0.0,5345.588,933.156,258.347,1191.503,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.02728924054837049
883,0.2290513515472412,5,87,0.5,100,100,5000,1,1,13,1772.454,2727.265,954.811,0.0,2727.265,500.524,111.245,611.769,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.088610161788285
882,0.3120706081390381,5,86,0.5,100,100,5000,1,1,19,1772.454,3538.584,1766.13,0.0,3538.584,592.322,177.283,769.605,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.0370658626201308
884,0.23305153846740723,5,88,0.5,100,100,5000,1,1,14,1772.454,2439.029,666.575,0.0,2439.029,439.376,118.036,557.412,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.03852285209972324
886,0.17503952980041504,5,90,0.5,100,100,5000,1,1,9,1772.454,1976.83,204.376,0.0,1976.83,354.656,69.759,424.415,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,0.018439831964333825
888,0.18204188346862793,5,92,0.5,100,100,5000,1,1,10,1772.454,1873.783,101.329,0.0,1873.783,306.124,77.718,383.842,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,4.102564102564102,0.1,1.4851485148514851,0.002,3,-0.05583202616228337
