,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
91,0.6331439018249512,1,91,0.5,200,200,5000,1,1,19,5013.257,4895.0,-118.257,0.0,4895.0,850.0,0.0,850.0,0.6931471805599452%,42.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
93,0.6061367988586426,1,93,0.5,200,200,5000,1,1,17,5013.257,5048.0,34.743,0.0,5048.0,750.0,0.0,750.0,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
89,0.8301863670349121,1,89,0.5,200,200,5000,1,1,25,5013.257,6718.0,1704.743,0.0,6718.0,1150.0,0.0,1150.0,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
95,0.4831082820892334,1,95,0.5,200,200,5000,1,1,14,5013.257,4336.0,-677.257,0.0,4336.0,600.0,0.0,600.0,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
92,0.7771754264831543,1,92,0.5,200,200,5000,1,1,24,5013.257,6519.0,1505.743,0.0,6519.0,1100.0,0.0,1100.0,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
97,0.590132474899292,1,97,0.5,200,200,5000,1,1,17,5013.257,5108.0,94.743,0.0,5108.0,750.0,0.0,750.0,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
96,0.641143798828125,1,96,0.5,200,200,5000,1,1,19,5013.257,5615.0,601.743,0.0,5615.0,850.0,0.0,850.0,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
99,0.5621263980865479,1,99,0.5,200,200,5000,1,1,16,5013.257,5240.0,226.743,0.0,5240.0,700.0,0.0,700.0,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,42.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
98,0.6081366539001465,1,98,0.5,200,200,5000,1,1,18,5013.257,5478.0,464.743,0.0,5478.0,800.0,0.0,800.0,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,45.5%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.0569233833221128,0.002
102,0.5431222915649414,2,3,0.5,200,200,5000,1,1,16,5013.257,6781.468,1768.211,0.0,6781.468,1014.455,108.7,1123.155,0.6931471805599452%,55.5%,0%,0.0%,100.0%,0.6931471805599452%,53.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
100,0.6721506118774414,2,1,0.5,200,200,5000,1,1,20,5013.257,6885.532,1872.275,0.0,6885.532,1162.901,107.602,1270.503,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,55.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
101,0.7071597576141357,2,2,0.5,200,200,5000,1,1,21,5013.257,7794.186,2780.929,0.0,7794.186,1363.197,110.98,1474.177,0.6931471805599452%,42.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
103,0.6131381988525391,2,4,0.5,200,200,5000,1,1,18,5013.257,7551.026,2537.769,0.0,7551.026,1155.797,120.181,1275.978,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,44.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
106,0.5401210784912109,2,7,0.5,200,200,5000,1,1,16,5013.257,7041.28,2028.023,0.0,7041.28,1064.711,141.48,1206.191,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
105,0.6471459865570068,2,6,0.5,200,200,5000,1,1,19,5013.257,7144.214,2130.957,0.0,7144.214,1147.716,110.3,1258.016,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
104,0.9042036533355713,2,5,0.5,200,200,5000,1,1,27,5013.257,9982.108,4968.851,0.0,9982.108,1747.158,147.3,1894.458,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
108,0.6311428546905518,2,9,0.5,200,200,5000,1,1,19,5013.257,7419.584,2406.327,0.0,7419.584,1255.85,90.8,1346.65,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
109,0.7131607532501221,2,10,0.5,200,200,5000,1,1,21,5013.257,8323.406,3310.149,0.0,8323.406,1391.348,139.9,1531.248,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
110,0.6531479358673096,2,11,0.5,200,200,5000,1,1,19,5013.257,7351.888,2338.631,0.0,7351.888,1198.811,146.382,1345.193,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,54.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
111,0.6361432075500488,2,12,0.5,200,200,5000,1,1,19,5013.257,6755.27,1742.013,0.0,6755.27,1165.86,100.2,1266.06,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
107,0.8341870307922363,2,8,0.5,200,200,5000,1,1,25,5013.257,9019.046,4005.789,0.0,9019.046,1676.216,166.2,1842.416,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
114,0.5261192321777344,2,15,0.5,200,200,5000,1,1,15,5013.257,5875.294,862.037,0.0,5875.294,848.309,94.68,942.989,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
112,0.7251636981964111,2,13,0.5,200,200,5000,1,1,22,5013.257,8637.734,3624.477,0.0,8637.734,1417.62,162.98,1580.6,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
113,0.71816086769104,2,14,0.5,200,200,5000,1,1,22,5013.257,6833.304,1820.047,0.0,6833.304,1344.329,104.787,1449.116,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
116,0.513115406036377,2,17,0.5,200,200,5000,1,1,16,5013.257,6599.58,1586.323,0.0,6599.58,1064.4,90.38,1154.78,0.6931471805599452%,43.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
118,0.4030909538269043,2,19,0.5,200,200,5000,1,1,12,5013.257,4627.538,-385.719,0.0,4627.538,711.806,68.583,780.389,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
115,0.706157922744751,2,16,0.5,200,200,5000,1,1,21,5013.257,8216.27,3203.013,0.0,8216.27,1281.87,127.4,1409.27,0.6931471805599452%,41.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
119,0.4450998306274414,2,20,0.5,200,200,5000,1,1,13,5013.257,5217.518,204.261,0.0,5217.518,821.792,61.9,883.692,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
117,0.6461451053619385,2,18,0.5,200,200,5000,1,1,20,5013.257,7194.044,2180.787,0.0,7194.044,1210.658,154.488,1365.146,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
122,0.5181169509887695,2,23,0.5,200,200,5000,1,1,16,5013.257,6293.592,1280.335,0.0,6293.592,1021.911,99.3,1121.211,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
121,0.5331182479858398,2,22,0.5,200,200,5000,1,1,16,5013.257,6534.372,1521.115,0.0,6534.372,1076.352,108.18,1184.532,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
123,0.43709802627563477,2,24,0.5,200,200,5000,1,1,13,5013.257,4974.73,-38.527,0.0,4974.73,716.917,68.7,785.617,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
120,0.6901557445526123,2,21,0.5,200,200,5000,1,1,21,5013.257,7583.996,2570.739,0.0,7583.996,1353.748,104.4,1458.148,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
126,0.4120924472808838,2,27,0.5,200,200,5000,1,1,12,5013.257,4970.886,-42.371,0.0,4970.886,738.0,51.3,789.3,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,57.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
125,0.5201170444488525,2,26,0.5,200,200,5000,1,1,16,5013.257,6148.324,1135.067,0.0,6148.324,1020.361,79.1,1099.461,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
124,0.6641499996185303,2,25,0.5,200,200,5000,1,1,21,5013.257,7899.28,2886.023,0.0,7899.28,1302.278,135.202,1437.48,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
127,0.5361192226409912,2,28,0.5,200,200,5000,1,1,16,5013.257,5902.652,889.395,0.0,5902.652,1025.948,70.2,1096.148,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
129,0.3470776081085205,2,30,0.5,200,200,5000,1,1,10,5013.257,4568.54,-444.717,0.0,4568.54,649.303,69.38,718.683,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,44.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
132,0.438098669052124,2,33,0.5,200,200,5000,1,1,14,5013.257,5290.784,277.527,0.0,5290.784,863.0,68.8,931.8,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
131,0.531118631362915,2,32,0.5,200,200,5000,1,1,16,5013.257,6327.438,1314.181,0.0,6327.438,1005.817,96.984,1102.801,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
128,0.7611708641052246,2,29,0.5,200,200,5000,1,1,24,5013.257,9268.686,4255.429,0.0,9268.686,1557.663,166.38,1724.043,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
133,0.6151366233825684,2,34,0.5,200,200,5000,1,1,19,5013.257,7211.478,2198.221,0.0,7211.478,1141.432,134.99,1276.422,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
134,0.5491232872009277,2,35,0.5,200,200,5000,1,1,17,5013.257,7713.458,2700.201,0.0,7713.458,1161.902,119.88,1281.782,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
130,0.8541922569274902,2,31,0.5,200,200,5000,1,1,28,5013.257,9679.06,4665.803,0.0,9679.06,1799.809,175.103,1974.912,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
137,0.5321204662322998,2,38,0.5,200,200,5000,1,1,17,5013.257,5869.6,856.343,0.0,5869.6,1079.409,89.1,1168.509,0.6931471805599452%,56.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
138,0.5121152400970459,2,39,0.5,200,200,5000,1,1,16,5013.257,5532.498,519.241,0.0,5532.498,953.346,88.9,1042.246,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
136,0.6871542930603027,2,37,0.5,200,200,5000,1,1,22,5013.257,7034.02,2020.763,0.0,7034.02,1354.135,116.1,1470.235,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
139,0.5171151161193848,2,40,0.5,200,200,5000,1,1,16,5013.257,6000.794,987.537,0.0,6000.794,997.448,75.794,1073.242,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
135,0.7831764221191406,2,36,0.5,200,200,5000,1,1,25,5013.257,9537.608,4524.351,0.0,9537.608,1664.92,155.084,1820.004,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
141,0.4741060733795166,2,42,0.5,200,200,5000,1,1,14,5013.257,5735.728,722.471,0.0,5735.728,851.405,97.981,949.386,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
140,0.6831536293029785,2,41,0.5,200,200,5000,1,1,21,5013.257,7899.308,2886.051,0.0,7899.308,1283.837,133.49,1417.327,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
142,0.5981338024139404,2,43,0.5,200,200,5000,1,1,18,5013.257,6788.216,1774.959,0.0,6788.216,1093.365,110.2,1203.565,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
144,0.6201400756835938,2,45,0.5,200,200,5000,1,1,20,5013.257,6446.468,1433.211,0.0,6446.468,1157.85,79.3,1237.15,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
146,0.500112771987915,2,47,0.5,200,200,5000,1,1,15,5013.257,6188.778,1175.521,0.0,6188.778,917.928,105.888,1023.816,0.6931471805599452%,56.0%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
143,0.7161614894866943,2,44,0.5,200,200,5000,1,1,23,5013.257,7920.022,2906.765,0.0,7920.022,1355.662,137.881,1493.543,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
149,0.4521019458770752,2,50,0.5,200,200,5000,1,1,13,5013.257,5932.456,919.199,0.0,5932.456,859.9,117.08,976.98,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
145,0.753169059753418,2,46,0.5,200,200,5000,1,1,24,5013.257,8508.952,3495.695,0.0,8508.952,1514.205,147.88,1662.085,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
148,0.6681511402130127,2,49,0.5,200,200,5000,1,1,21,5013.257,7490.536,2477.279,0.0,7490.536,1381.447,96.7,1478.147,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
147,0.7681732177734375,2,48,0.5,200,200,5000,1,1,25,5013.257,9058.05,4044.793,0.0,9058.05,1640.77,154.4,1795.17,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
150,0.5431215763092041,2,51,0.5,200,200,5000,1,1,17,5013.257,6756.622,1743.365,0.0,6756.622,1077.903,107.381,1185.284,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
154,0.5431220531463623,2,55,0.5,200,200,5000,1,1,17,5013.257,7153.134,2139.877,0.0,7153.134,1146.843,117.781,1264.624,0.6931471805599452%,45.0%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
152,0.6301412582397461,2,53,0.5,200,200,5000,1,1,20,5013.257,8016.616,3003.359,0.0,8016.616,1300.9,118.48,1419.38,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
153,0.6651484966278076,2,54,0.5,200,200,5000,1,1,21,5013.257,8160.602,3147.345,0.0,8160.602,1438.545,177.279,1615.824,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
158,0.4190938472747803,2,59,0.5,200,200,5000,1,1,13,5013.257,5288.486,275.229,0.0,5288.486,856.296,79.38,935.676,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
156,0.6261398792266846,2,57,0.5,200,200,5000,1,1,19,5013.257,7472.454,2459.197,0.0,7472.454,1222.9,127.28,1350.18,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
157,0.6811535358428955,2,58,0.5,200,200,5000,1,1,22,5013.257,8669.132,3655.875,0.0,8669.132,1516.208,149.681,1665.889,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
151,1.0772411823272705,2,52,0.5,200,200,5000,1,1,36,5013.257,10997.532,5984.275,0.0,10997.532,2278.519,165.3,2443.819,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
159,0.6231398582458496,2,60,0.5,200,200,5000,1,1,20,5013.257,7792.408,2779.151,0.0,7792.408,1358.4,119.28,1477.68,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
155,0.837188720703125,2,56,0.5,200,200,5000,1,1,26,5013.257,10230.474,5217.217,0.0,10230.474,1738.306,167.183,1905.489,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
162,0.4591028690338135,2,63,0.5,200,200,5000,1,1,14,5013.257,6422.34,1409.083,0.0,6422.34,938.804,100.48,1039.284,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
161,0.640143632888794,2,62,0.5,200,200,5000,1,1,20,5013.257,5795.166,781.909,0.0,5795.166,1136.62,67.48,1204.1,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
163,0.5041139125823975,2,64,0.5,200,200,5000,1,1,15,5013.257,5960.768,947.511,0.0,5960.768,959.5,55.5,1015.0,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,43.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
160,0.7841746807098389,2,61,0.5,200,200,5000,1,1,25,5013.257,9325.88,4312.623,0.0,9325.88,1674.649,149.5,1824.149,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
167,0.3830854892730713,2,68,0.5,200,200,5000,1,1,12,5013.257,4948.912,-64.345,0.0,4948.912,719.5,41.4,760.9,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
166,0.5211162567138672,2,67,0.5,200,200,5000,1,1,16,5013.257,6699.492,1686.235,0.0,6699.492,1071.351,119.88,1191.231,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
164,0.6571471691131592,2,65,0.5,200,200,5000,1,1,20,5013.257,7760.36,2747.103,0.0,7760.36,1268.264,105.78,1374.044,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
171,0.3380753993988037,2,72,0.5,200,200,5000,1,1,10,5013.257,4301.664,-711.593,0.0,4301.664,581.904,49.1,631.004,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
165,0.7061591148376465,2,66,0.5,200,200,5000,1,1,22,5013.257,8566.194,3552.937,0.0,8566.194,1497.304,151.18,1648.484,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
168,0.6131370067596436,2,69,0.5,200,200,5000,1,1,19,5013.257,7694.494,2681.237,0.0,7694.494,1217.378,125.987,1343.365,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
169,0.5701277256011963,2,70,0.5,200,200,5000,1,1,18,5013.257,6811.406,1798.149,0.0,6811.406,1092.912,97.3,1190.212,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
172,0.3830866813659668,2,73,0.5,200,200,5000,1,1,11,5013.257,4906.384,-106.873,0.0,4906.384,705.314,67.98,773.294,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
170,0.5161173343658447,2,71,0.5,200,200,5000,1,1,16,5013.257,6497.574,1484.317,0.0,6497.574,1033.96,108.3,1142.26,0.6931471805599452%,55.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
173,0.4761066436767578,2,74,0.5,200,200,5000,1,1,14,5013.257,6297.242,1283.985,0.0,6297.242,931.798,111.28,1043.078,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
174,0.4651033878326416,2,75,0.5,200,200,5000,1,1,14,5013.257,5660.462,647.205,0.0,5660.462,907.315,77.482,984.797,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
175,0.5201168060302734,2,76,0.5,200,200,5000,1,1,16,5013.257,5613.354,600.097,0.0,5613.354,923.305,77.979,1001.284,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
180,0.44810032844543457,2,81,0.5,200,200,5000,1,1,14,5013.257,5428.656,415.399,0.0,5428.656,847.4,59.48,906.88,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,1.0256410256410255,0.1,1.0569233833221128,0.002
