,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
786,0.9582152366638184,79,5,0.8,250,250,1000,1,1,27,7006.239,17583.782,10577.543,1160.0,18743.782,17583.782,399.53,3621.357,4020.887,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,31.51536363636364,0.1
792,0.5611252784729004,80,1,0.8,250,250,1000,1,1,16,7006.239,14662.995,7656.756,1198.4,15861.395,14662.995,495.55,2397.699,2893.249,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
794,0.5441224575042725,80,3,0.8,250,250,1000,1,1,15,7006.239,12857.564,5851.325,1228.8,14086.364,12857.564,449.51,2134.88,2584.39,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
795,0.5231163501739502,80,4,0.8,250,250,1000,1,1,14,7006.239,11198.528,4192.289,1267.2,12465.728,11198.528,397.125,1518.159,1915.284,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
789,0.9472134113311768,79,8,0.8,250,250,1000,1,1,27,7006.239,17837.874,10831.635,1156.8,18994.674,17837.874,421.815,3245.159,3666.974,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,31.51536363636364,0.1
797,0.5491223335266113,80,6,0.8,250,250,1000,1,1,15,7006.239,12914.597,5908.358,1160.0,14074.597,12914.597,443.142,1892.977,2336.119,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
798,0.49110984802246094,80,7,0.8,250,250,1000,1,1,13,7006.239,11389.145,4382.906,1254.4,12643.545,11389.145,382.974,1627.893,2010.867,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
796,0.7241644859313965,80,5,0.8,250,250,1000,1,1,20,7006.239,15956.856,8950.617,1160.0,17116.856,15956.856,413.858,2579.587,2993.445,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
801,0.40409064292907715,81,0,0.8,250,250,1000,1,1,10,7006.239,9626.584,2620.345,1204.8,10831.384,9626.584,343.868,1248.035,1591.903,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
803,0.3490781784057617,81,2,0.8,250,250,1000,1,1,9,7006.239,10108.358,3102.119,1192.0,11300.358,10108.358,438.346,1525.182,1963.528,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
800,0.49311065673828125,80,9,0.8,250,250,1000,1,1,13,7006.239,12204.813,5198.574,1180.8,13385.613,12204.813,457.226,2293.884,2751.11,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
802,0.5661270618438721,81,1,0.8,250,250,1000,1,1,16,7006.239,14662.995,7656.756,1198.4,15861.395,14662.995,495.55,2397.699,2893.249,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
804,0.5721290111541748,81,3,0.8,250,250,1000,1,1,15,7006.239,12857.564,5851.325,1228.8,14086.364,12857.564,449.51,2134.88,2584.39,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
805,0.5331201553344727,81,4,0.8,250,250,1000,1,1,14,7006.239,11198.528,4192.289,1267.2,12465.728,11198.528,397.125,1518.159,1915.284,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
799,0.9352102279663086,80,8,0.8,250,250,1000,1,1,27,7006.239,17895.959,10889.72,1156.8,19052.759,17895.959,428.804,3154.737,3583.541,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,31.919393939393945,0.1
808,0.47510647773742676,81,7,0.8,250,250,1000,1,1,13,7006.239,11389.145,4382.906,1254.4,12643.545,11389.145,382.974,1627.893,2010.867,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
807,0.5341196060180664,81,6,0.8,250,250,1000,1,1,15,7006.239,12914.597,5908.358,1160.0,14074.597,12914.597,443.142,1892.977,2336.119,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
810,0.4741063117980957,81,9,0.8,250,250,1000,1,1,13,7006.239,12130.52,5124.281,1180.8,13311.32,12130.52,455.423,2278.642,2734.065,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
806,0.7071592807769775,81,5,0.8,250,250,1000,1,1,20,7006.239,15956.856,8950.617,1160.0,17116.856,15956.856,413.858,2579.587,2993.445,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
811,0.4090919494628906,82,0,0.8,250,250,1000,1,1,10,7006.239,9629.563,2623.324,1204.8,10834.363,9629.563,343.253,1244.235,1587.488,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
813,0.3800845146179199,82,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
814,0.5211176872253418,82,3,0.8,250,250,1000,1,1,15,7006.239,12863.937,5857.698,1228.8,14092.737,12863.937,450.551,2130.566,2581.117,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
812,0.5891323089599609,82,1,0.8,250,250,1000,1,1,16,7006.239,14735.26,7729.021,1198.4,15933.66,14735.26,496.837,2568.623,3065.46,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
809,0.9392116069793701,81,8,0.8,250,250,1000,1,1,27,7006.239,17895.959,10889.72,1156.8,19052.759,17895.959,428.804,3154.737,3583.541,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,32.323424242424245,0.1
815,0.4881093502044678,82,4,0.8,250,250,1000,1,1,14,7006.239,11214.341,4208.102,1267.2,12481.541,11214.341,399.091,1512.967,1912.058,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
817,0.6121366024017334,82,6,0.8,250,250,1000,1,1,17,7006.239,13991.44,6985.201,1160.0,15151.44,13991.44,483.806,2701.331,3185.137,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
818,0.550123929977417,82,7,0.8,250,250,1000,1,1,15,7006.239,11943.564,4937.325,1254.4,13197.964,11943.564,394.907,1808.915,2203.822,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
816,0.7811753749847412,82,5,0.8,250,250,1000,1,1,23,7006.239,16594.371,9588.132,1160.0,17754.371,16594.371,432.747,2760.872,3193.619,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
820,0.49711108207702637,82,9,0.8,250,250,1000,1,1,13,7006.239,12130.52,5124.281,1180.8,13311.32,12130.52,455.423,2278.642,2734.065,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
821,0.3720834255218506,83,0,0.8,250,250,1000,1,1,10,7006.239,9629.563,2623.324,1204.8,10834.363,9629.563,343.253,1244.235,1587.488,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
823,0.3450777530670166,83,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
822,0.6031355857849121,83,1,0.8,250,250,1000,1,1,16,7006.239,14701.682,7695.443,1198.4,15900.082,14701.682,498.021,2557.353,3055.374,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
819,0.8881990909576416,82,8,0.8,250,250,1000,1,1,25,7006.239,17588.235,10581.996,1156.8,18745.035,17588.235,466.362,2977.773,3444.135,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,32.72745454545455,0.1
824,0.5721285343170166,83,3,0.8,250,250,1000,1,1,15,7006.239,12863.937,5857.698,1228.8,14092.737,12863.937,450.551,2130.566,2581.117,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
825,0.5231173038482666,83,4,0.8,250,250,1000,1,1,14,7006.239,11214.341,4208.102,1267.2,12481.541,11214.341,399.091,1512.967,1912.058,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
830,0.48210763931274414,83,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
828,0.5411214828491211,83,7,0.8,250,250,1000,1,1,15,7006.239,11943.564,4937.325,1254.4,13197.964,11943.564,394.907,1808.915,2203.822,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
827,0.5681276321411133,83,6,0.8,250,250,1000,1,1,17,7006.239,13967.169,6960.93,1160.0,15127.169,13967.169,485.633,2668.587,3154.22,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
833,0.35707974433898926,84,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
826,0.8371882438659668,83,5,0.8,250,250,1000,1,1,23,7006.239,16594.371,9588.132,1160.0,17754.371,16594.371,432.747,2760.872,3193.619,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
831,0.5231173038482666,84,0,0.8,250,250,1000,1,1,14,7006.239,11358.38,4352.141,1204.8,12563.18,11358.38,367.454,1652.009,2019.463,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
832,0.5931339263916016,84,1,0.8,250,250,1000,1,1,16,7006.239,14701.682,7695.443,1198.4,15900.082,14701.682,498.021,2557.353,3055.374,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
829,0.8451907634735107,83,8,0.8,250,250,1000,1,1,25,7006.239,17588.235,10581.996,1156.8,18745.035,17588.235,466.362,2977.773,3444.135,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,33.13148484848485,0.1
834,0.5441226959228516,84,3,0.8,250,250,1000,1,1,15,7006.239,12876.65,5870.411,1228.8,14105.45,12876.65,454.293,2113.172,2567.465,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
835,0.5841317176818848,84,4,0.8,250,250,1000,1,1,15,7006.239,11396.954,4390.715,1267.2,12664.154,11396.954,400.32,1583.158,1983.478,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
837,0.5871326923370361,84,6,0.8,250,250,1000,1,1,17,7006.239,13967.169,6960.93,1160.0,15127.169,13967.169,485.633,2668.587,3154.22,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
838,0.5571250915527344,84,7,0.8,250,250,1000,1,1,15,7006.239,11920.311,4914.072,1254.4,13174.711,11920.311,397.104,1788.535,2185.639,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
836,0.6591484546661377,84,5,0.8,250,250,1000,1,1,18,7006.239,15124.294,8118.055,1160.0,16284.294,15124.294,442.559,2088.646,2531.205,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
840,0.4741063117980957,84,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
839,0.551124095916748,84,8,0.8,250,250,1000,1,1,15,7006.239,14349.605,7343.366,1156.8,15506.405,14349.605,471.043,2010.824,2481.867,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,33.535515151515156,0.1
843,0.36808228492736816,85,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
841,0.5381202697753906,85,0,0.8,250,250,1000,1,1,14,7006.239,11358.38,4352.141,1204.8,12563.18,11358.38,367.454,1652.009,2019.463,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
842,0.7601706981658936,85,1,0.8,250,250,1000,1,1,21,7006.239,16385.427,9379.188,1198.4,17583.827,16385.427,510.098,3475.984,3986.082,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
844,0.5631260871887207,85,3,0.8,250,250,1000,1,1,15,7006.239,12876.65,5870.411,1228.8,14105.45,12876.65,454.293,2113.172,2567.465,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
845,0.5401215553283691,85,4,0.8,250,250,1000,1,1,15,7006.239,11396.954,4390.715,1267.2,12664.154,11396.954,400.32,1583.158,1983.478,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
850,0.4781074523925781,85,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
846,0.6251404285430908,85,5,0.8,250,250,1000,1,1,18,7006.239,15124.294,8118.055,1160.0,16284.294,15124.294,442.559,2088.646,2531.205,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
848,0.562126874923706,85,7,0.8,250,250,1000,1,1,15,7006.239,11920.311,4914.072,1254.4,13174.711,11920.311,397.104,1788.535,2185.639,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
847,0.6251413822174072,85,6,0.8,250,250,1000,1,1,17,7006.239,13971.639,6965.4,1160.0,15131.639,13971.639,487.618,2912.85,3400.468,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
849,0.5531246662139893,85,8,0.8,250,250,1000,1,1,15,7006.239,14349.605,7343.366,1156.8,15506.405,14349.605,471.043,2010.824,2481.867,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,33.93954545454545,0.1
851,0.4831085205078125,86,0,0.8,250,250,1000,1,1,14,7006.239,11371.018,4364.779,1204.8,12575.818,11371.018,368.79,1644.909,2013.699,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
853,0.363081693649292,86,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
854,0.5391199588775635,86,3,0.8,250,250,1000,1,1,15,7006.239,12873.324,5867.085,1228.8,14102.124,12873.324,451.529,2122.462,2573.991,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
858,0.4671051502227783,86,7,0.8,250,250,1000,1,1,13,7006.239,12309.609,5303.37,1254.4,13564.009,12309.609,458.151,1946.623,2404.774,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
855,0.537121057510376,86,4,0.8,250,250,1000,1,1,15,7006.239,11699.281,4693.042,1267.2,12966.481,11699.281,400.557,1709.545,2110.102,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
860,0.5011122226715088,86,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
852,0.7651729583740234,86,1,0.8,250,250,1000,1,1,21,7006.239,16385.427,9379.188,1198.4,17583.827,16385.427,510.098,3475.984,3986.082,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
857,0.616138219833374,86,6,0.8,250,250,1000,1,1,17,7006.239,13971.639,6965.4,1160.0,15131.639,13971.639,487.618,2912.85,3400.468,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
856,0.6551468372344971,86,5,0.8,250,250,1000,1,1,18,7006.239,15104.159,8097.92,1160.0,16264.159,15104.159,442.285,2057.663,2499.948,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
861,0.5071136951446533,87,0,0.8,250,250,1000,1,1,14,7006.239,11371.018,4364.779,1204.8,12575.818,11371.018,368.79,1644.909,2013.699,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
859,0.7701733112335205,86,8,0.8,250,250,1000,1,1,23,7006.239,18001.622,10995.383,1156.8,19158.422,18001.622,527.994,3015.72,3543.714,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,34.343575757575756,0.1
863,0.3690826892852783,87,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
864,0.5581257343292236,87,3,0.8,250,250,1000,1,1,15,7006.239,12873.324,5867.085,1228.8,14102.124,12873.324,451.529,2122.462,2573.991,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
865,0.5421216487884521,87,4,0.8,250,250,1000,1,1,15,7006.239,11699.281,4693.042,1267.2,12966.481,11699.281,400.557,1709.545,2110.102,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
868,0.4871091842651367,87,7,0.8,250,250,1000,1,1,13,7006.239,12309.609,5303.37,1254.4,13564.009,12309.609,458.151,1946.623,2404.774,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
862,0.7601709365844727,87,1,0.8,250,250,1000,1,1,21,7006.239,16420.441,9414.202,1198.4,17618.841,16420.441,511.841,3492.144,4003.985,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
866,0.6341416835784912,87,5,0.8,250,250,1000,1,1,18,7006.239,15104.159,8097.92,1160.0,16264.159,15104.159,442.285,2057.663,2499.948,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
867,0.6301412582397461,87,6,0.8,250,250,1000,1,1,17,7006.239,13934.239,6928.0,1160.0,15094.239,13934.239,489.381,2891.837,3381.218,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
870,0.4921097755432129,87,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
871,0.4671046733856201,88,0,0.8,250,250,1000,1,1,14,7006.239,11372.914,4366.675,1204.8,12577.714,11372.914,370.325,1633.888,2004.213,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
873,0.3650829792022705,88,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
869,0.824185848236084,87,8,0.8,250,250,1000,1,1,23,7006.239,18001.622,10995.383,1156.8,19158.422,18001.622,527.994,3015.72,3543.714,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,34.74760606060606,0.1
874,0.5351214408874512,88,3,0.8,250,250,1000,1,1,15,7006.239,12908.645,5902.406,1228.8,14137.445,12908.645,456.565,2109.658,2566.223,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
875,0.5681278705596924,88,4,0.8,250,250,1000,1,1,15,7006.239,11717.582,4711.343,1267.2,12984.782,11717.582,403.999,1696.707,2100.706,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
878,0.49511146545410156,88,7,0.8,250,250,1000,1,1,13,7006.239,12318.628,5312.389,1254.4,13573.028,12318.628,460.32,1932.372,2392.692,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
872,0.733165979385376,88,1,0.8,250,250,1000,1,1,21,7006.239,16420.441,9414.202,1198.4,17618.841,16420.441,511.841,3492.144,4003.985,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
877,0.5911331176757812,88,6,0.8,250,250,1000,1,1,17,7006.239,13934.239,6928.0,1160.0,15094.239,13934.239,489.381,2891.837,3381.218,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
