,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
317,0.9782199859619141,32,6,0.8,400,400,3000,1,1,15,14179.631,29075.155,14895.524,2876.8,31951.955,29075.155,1792.776,1377.058,3169.834,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,12.525939393939394,0.1
319,1.1912684440612793,32,8,0.8,400,400,3000,1,1,17,14179.631,33644.046,19464.415,3094.4,36738.446,33644.046,1996.895,1610.694,3607.589,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,12.525939393939394,0.1
316,1.440324306488037,32,5,0.8,400,400,3000,1,1,21,14179.631,36988.242,22808.611,3179.2,40167.442,36988.242,2227.917,1812.036,4039.953,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,12.525939393939394,0.1
315,1.5893583297729492,32,4,0.8,400,400,3000,1,1,24,14179.631,33512.533,19332.902,3304.0,36816.533,33512.533,1863.65,2347.387,4211.037,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,12.525939393939394,0.1
318,1.4833347797393799,32,7,0.8,400,400,3000,1,1,22,14179.631,39326.369,25146.738,3200.0,42526.369,39326.369,2415.704,2052.535,4468.239,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,12.525939393939394,0.1
320,1.5943591594696045,32,9,0.8,400,400,3000,1,1,24,14179.631,38711.462,24531.831,3436.8,42148.262,38711.462,2313.517,2147.764,4461.281,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,12.525939393939394,0.1
322,1.0512363910675049,33,1,0.8,400,400,3000,1,1,15,14179.631,31680.41,17500.779,3459.2,35139.61,31680.41,2023.677,1383.942,3407.619,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
314,2.0894713401794434,32,3,0.8,400,400,3000,1,1,33,14179.631,51645.899,37466.268,3256.0,54901.899,51645.899,2633.141,3314.732,5947.873,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,12.525939393939394,0.1
321,1.651371717453003,33,0,0.8,400,400,3000,1,1,26,14179.631,37178.002,22998.371,2734.4,39912.402,37178.002,1877.565,2617.073,4494.638,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
323,1.3863122463226318,33,2,0.8,400,400,3000,1,1,20,14179.631,37069.738,22890.107,3283.2,40352.938,37069.738,2283.796,1918.555,4202.351,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
325,1.3433022499084473,33,4,0.8,400,400,3000,1,1,18,14179.631,25640.541,11460.91,3470.4,29110.941,25640.541,1344.435,2222.415,3566.85,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
326,1.2602832317352295,33,5,0.8,400,400,3000,1,1,17,14179.631,35286.003,21106.372,3521.6,38807.603,35286.003,2166.746,1788.814,3955.56,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
327,1.2472805976867676,33,6,0.8,400,400,3000,1,1,17,14179.631,34194.53,20014.899,3302.4,37496.93,34194.53,2029.099,1476.341,3505.44,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
330,1.2562828063964844,33,9,0.8,400,400,3000,1,1,16,14179.631,31993.639,17814.008,2884.8,34878.439,31993.639,2084.282,1510.05,3594.332,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
324,2.0324578285217285,33,3,0.8,400,400,3000,1,1,30,14179.631,42924.273,28744.642,3387.2,46311.473,42924.273,2247.488,3349.042,5596.53,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
332,1.126253366470337,34,1,0.8,400,400,3000,1,1,15,14179.631,31680.41,17500.779,3459.2,35139.61,31680.41,2023.677,1383.942,3407.619,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
328,1.9364361763000488,33,7,0.8,400,400,3000,1,1,28,14179.631,45806.788,31627.157,3004.8,48811.588,45806.788,2637.6,2753.811,5391.411,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
329,1.8954267501831055,33,8,0.8,400,400,3000,1,1,27,14179.631,39661.875,25482.244,3446.4,43108.275,39661.875,2176.944,2434.075,4611.019,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,12.929969696969698,0.1
331,1.8334126472473145,34,0,0.8,400,400,3000,1,1,26,14179.631,37178.002,22998.371,2734.4,39912.402,37178.002,1877.565,2617.073,4494.638,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
335,1.2442803382873535,34,4,0.8,400,400,3000,1,1,18,14179.631,25640.541,11460.91,3470.4,29110.941,25640.541,1344.435,2222.415,3566.85,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
333,1.4333231449127197,34,2,0.8,400,400,3000,1,1,20,14179.631,37069.738,22890.107,3283.2,40352.938,37069.738,2283.796,1918.555,4202.351,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
336,1.1972692012786865,34,5,0.8,400,400,3000,1,1,17,14179.631,35286.003,21106.372,3521.6,38807.603,35286.003,2166.746,1788.814,3955.56,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
337,1.2082724571228027,34,6,0.8,400,400,3000,1,1,17,14179.631,34194.53,20014.899,3302.4,37496.93,34194.53,2029.099,1476.341,3505.44,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
334,1.9454381465911865,34,3,0.8,400,400,3000,1,1,30,14179.631,42924.273,28744.642,3387.2,46311.473,42924.273,2247.488,3349.042,5596.53,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
340,1.1092493534088135,34,9,0.8,400,400,3000,1,1,16,14179.631,31993.639,17814.008,2884.8,34878.439,31993.639,2084.282,1510.05,3594.332,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
341,1.2582836151123047,35,0,0.8,400,400,3000,1,1,19,14179.631,30977.476,16797.845,3561.6,34539.076,30977.476,1843.272,2039.267,3882.539,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
338,1.8184094429016113,34,7,0.8,400,400,3000,1,1,28,14179.631,45806.788,31627.157,3004.8,48811.588,45806.788,2637.6,2753.811,5391.411,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
342,1.3683075904846191,35,1,0.8,400,400,3000,1,1,20,14179.631,38449.087,24269.456,3756.8,42205.887,38449.087,2424.075,2192.475,4616.55,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
339,1.8614189624786377,34,8,0.8,400,400,3000,1,1,27,14179.631,39661.875,25482.244,3446.4,43108.275,39661.875,2176.944,2434.075,4611.019,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,13.334000000000001,0.1
343,1.4913358688354492,35,2,0.8,400,400,3000,1,1,22,14179.631,34138.324,19958.693,3728.0,37866.324,34138.324,1946.484,2438.705,4385.189,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
345,1.1682627201080322,35,4,0.8,400,400,3000,1,1,17,14179.631,23923.731,9744.1,3304.0,27227.731,23923.731,1401.836,1923.847,3325.683,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
344,1.815408706665039,35,3,0.8,400,400,3000,1,1,28,14179.631,41116.748,26937.117,3625.6,44742.348,41116.748,2163.539,3107.425,5270.964,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
347,1.389312982559204,35,6,0.8,400,400,3000,1,1,21,14179.631,32435.29,18255.659,3408.0,35843.29,32435.29,1832.243,2010.846,3843.089,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
346,1.6113622188568115,35,5,0.8,400,400,3000,1,1,25,14179.631,39898.618,25718.987,2782.4,42681.018,39898.618,2140.931,2492.998,4633.929,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
348,1.3583056926727295,35,7,0.8,400,400,3000,1,1,20,14179.631,38779.962,24600.331,3081.6,41861.562,38779.962,2366.466,1896.959,4263.425,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
350,1.0692405700683594,35,9,0.8,400,400,3000,1,1,16,14179.631,33016.94,18837.309,2884.8,35901.74,33016.94,2084.408,1752.734,3837.142,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
349,1.3473033905029297,35,8,0.8,400,400,3000,1,1,21,14179.631,34466.535,20286.904,2824.0,37290.535,34466.535,1935.1,2687.063,4622.163,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
351,1.277287483215332,36,0,0.8,400,400,3000,1,1,19,14179.631,30977.476,16797.845,3561.6,34539.076,30977.476,1843.272,2039.267,3882.539,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
352,1.3142952919006348,36,1,0.8,400,400,3000,1,1,20,14179.631,38449.087,24269.456,3756.8,42205.887,38449.087,2424.075,2192.475,4616.55,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
353,1.476332187652588,36,2,0.8,400,400,3000,1,1,22,14179.631,34138.324,19958.693,3728.0,37866.324,34138.324,1946.484,2438.705,4385.189,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
355,1.150259017944336,36,4,0.8,400,400,3000,1,1,17,14179.631,23923.731,9744.1,3304.0,27227.731,23923.731,1401.836,1923.847,3325.683,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
357,1.3933136463165283,36,6,0.8,400,400,3000,1,1,21,14179.631,32435.29,18255.659,3408.0,35843.29,32435.29,1832.243,2010.846,3843.089,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
354,1.6813786029815674,36,3,0.8,400,400,3000,1,1,28,14179.631,41116.748,26937.117,3625.6,44742.348,41116.748,2163.539,3107.425,5270.964,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
356,1.5393459796905518,36,5,0.8,400,400,3000,1,1,25,14179.631,39898.618,25718.987,2782.4,42681.018,39898.618,2140.931,2492.998,4633.929,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
358,1.3533046245574951,36,7,0.8,400,400,3000,1,1,20,14179.631,38779.962,24600.331,3081.6,41861.562,38779.962,2366.466,1896.959,4263.425,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
360,1.1162512302398682,36,9,0.8,400,400,3000,1,1,16,14179.631,33016.94,18837.309,2884.8,35901.74,33016.94,2084.408,1752.734,3837.142,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
359,1.329298973083496,36,8,0.8,400,400,3000,1,1,21,14179.631,34466.535,20286.904,2824.0,37290.535,34466.535,1935.1,2687.063,4622.163,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
361,1.3573057651519775,37,0,0.8,400,400,3000,1,1,20,14179.631,32763.663,18584.032,3766.4,36530.063,32763.663,2009.426,1869.282,3878.708,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
363,1.409318208694458,37,2,0.8,400,400,3000,1,1,22,14179.631,35606.803,21427.172,3380.8,38987.603,35606.803,2075.737,2520.421,4596.158,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
365,1.0032258033752441,37,4,0.8,400,400,3000,1,1,15,14179.631,26887.587,12707.956,3051.2,29938.787,26887.587,1527.182,1776.431,3303.613,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
362,1.66237473487854,37,1,0.8,400,400,3000,1,1,26,14179.631,39378.729,25199.098,3980.8,43359.529,39378.729,1927.433,3410.173,5337.606,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
364,1.2132728099822998,37,3,0.8,400,400,3000,1,1,19,14179.631,37119.741,22940.11,3457.6,40577.341,37119.741,2122.03,2210.29,4332.32,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
369,1.224275827407837,37,8,0.8,400,400,3000,1,1,19,14179.631,36505.727,22326.096,3094.4,39600.127,36505.727,1965.435,2435.409,4400.844,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
367,1.4463257789611816,37,6,0.8,400,400,3000,1,1,22,14179.631,35705.337,21525.706,3430.4,39135.737,35705.337,2013.117,2598.262,4611.379,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
366,1.6113624572753906,37,5,0.8,400,400,3000,1,1,25,14179.631,41013.493,26833.862,2782.4,43795.893,41013.493,2183.954,2891.201,5075.155,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
368,1.7073838710784912,37,7,0.8,400,400,3000,1,1,27,14179.631,40257.177,26077.546,2995.2,43252.377,40257.177,2204.177,3495.453,5699.63,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
370,1.3473031520843506,37,9,0.8,400,400,3000,1,1,19,14179.631,33983.898,19804.267,3859.2,37843.098,33983.898,1871.659,2077.516,3949.175,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
371,1.3553047180175781,38,0,0.8,400,400,3000,1,1,20,14179.631,32763.663,18584.032,3766.4,36530.063,32763.663,2009.426,1869.282,3878.708,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
375,0.9782199859619141,38,4,0.8,400,400,3000,1,1,15,14179.631,26887.587,12707.956,3051.2,29938.787,26887.587,1527.182,1776.431,3303.613,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
374,1.2082722187042236,38,3,0.8,400,400,3000,1,1,19,14179.631,37119.741,22940.11,3457.6,40577.341,37119.741,2122.03,2210.29,4332.32,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
373,1.4683306217193604,38,2,0.8,400,400,3000,1,1,22,14179.631,35606.803,21427.172,3380.8,38987.603,35606.803,2075.737,2520.421,4596.158,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
372,1.7483937740325928,38,1,0.8,400,400,3000,1,1,26,14179.631,39378.729,25199.098,3980.8,43359.529,39378.729,1927.433,3410.173,5337.606,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
377,1.4713313579559326,38,6,0.8,400,400,3000,1,1,22,14179.631,35705.337,21525.706,3430.4,39135.737,35705.337,2013.117,2598.262,4611.379,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
376,1.6233656406402588,38,5,0.8,400,400,3000,1,1,25,14179.631,41013.493,26833.862,2782.4,43795.893,41013.493,2183.954,2891.201,5075.155,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
379,1.3222980499267578,38,8,0.8,400,400,3000,1,1,19,14179.631,36505.727,22326.096,3094.4,39600.127,36505.727,1965.435,2435.409,4400.844,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
381,1.002225637435913,39,0,0.8,400,400,3000,1,1,14,14179.631,27510.254,13330.623,3673.6,31183.854,27510.254,1687.546,1750.788,3438.334,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
378,1.7603967189788818,38,7,0.8,400,400,3000,1,1,27,14179.631,40257.177,26077.546,2995.2,43252.377,40257.177,2204.177,3495.453,5699.63,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
380,1.344301700592041,38,9,0.8,400,400,3000,1,1,19,14179.631,33983.898,19804.267,3859.2,37843.098,33983.898,1871.659,2077.516,3949.175,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
382,1.6153631210327148,39,1,0.8,400,400,3000,1,1,25,14179.631,43582.162,29402.531,3832.0,47414.162,43582.162,2424.03,3068.413,5492.443,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
383,1.9224324226379395,39,2,0.8,400,400,3000,1,1,30,14179.631,40884.957,26705.326,3788.8,44673.757,40884.957,1907.09,3693.542,5600.632,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
384,1.787402629852295,39,3,0.8,400,400,3000,1,1,28,14179.631,40708.416,26528.785,2878.4,43586.816,40708.416,1966.924,3411.506,5378.43,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
386,1.512340784072876,39,5,0.8,400,400,3000,1,1,23,14179.631,34035.018,19855.387,3630.4,37665.418,34035.018,1980.27,2342.854,4323.124,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
385,1.6283667087554932,39,4,0.8,400,400,3000,1,1,24,14179.631,31982.065,17802.434,2702.4,34684.465,31982.065,1689.293,3046.758,4736.051,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
387,1.6333677768707275,39,6,0.8,400,400,3000,1,1,25,14179.631,36866.764,22687.133,3408.0,40274.764,36866.764,1826.369,2859.165,4685.534,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
389,1.2422795295715332,39,8,0.8,400,400,3000,1,1,19,14179.631,36615.185,22435.554,3731.2,40346.385,36615.185,2023.432,2588.032,4611.464,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
391,1.0152287483215332,40,0,0.8,400,400,3000,1,1,14,14179.631,27510.254,13330.623,3673.6,31183.854,27510.254,1687.546,1750.788,3438.334,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
388,1.6943812370300293,39,7,0.8,400,400,3000,1,1,26,14179.631,44013.235,29833.604,3398.4,47411.635,44013.235,2439.149,2953.143,5392.292,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
390,1.7073848247528076,39,9,0.8,400,400,3000,1,1,26,14179.631,38109.876,23930.245,3830.4,41940.276,38109.876,2277.495,2868.587,5146.082,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
392,1.5593507289886475,40,1,0.8,400,400,3000,1,1,25,14179.631,43582.162,29402.531,3832.0,47414.162,43582.162,2424.03,3068.413,5492.443,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
395,1.492335319519043,40,4,0.8,400,400,3000,1,1,24,14179.631,31982.065,17802.434,2702.4,34684.465,31982.065,1689.293,3046.758,4736.051,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
399,1.220273733139038,40,8,0.8,400,400,3000,1,1,19,14179.631,36615.185,22435.554,3731.2,40346.385,36615.185,2023.432,2588.032,4611.464,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
396,1.5413470268249512,40,5,0.8,400,400,3000,1,1,23,14179.631,34035.018,19855.387,3630.4,37665.418,34035.018,1980.27,2342.854,4323.124,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
